masterid,inj,fat,total_entrances,degree,total_racks,stwidth,max_stwidth,aadt2,total_stations,avg_facilfar,factryarea,garagearea,avg_numfloors,total_area,avg_builtfar,avg_assessland,avg_bldgdepth,lotarea,avg_lotdepth,min_numfloors,avg_lotfront,resarea,max_numfloors,comarea,strgearea,unitsres,officearea,avg_residfar,retailarea,bldgarea,avg_assesstot,avg_commfar,avg_bldgfront,unitstotal,x,y
31940,11,0,"",4,"",139.873959638424,85.4572840477208,27985,"",1,0,4516,1.63851063829787,1712.54504683929,0.492978723404255,37773.8723404255,38.0425531914894,253532,107.885957446809,0,50.0148936170213,54100,2.5,44101,0,49,14909,0.6,24676,98201,80653,0,30.0993617021277,84,-74.1323055235744,40.6124384315971
31947,18,0,"",4,2,130.622075983232,67.1233616308505,22605,"",6.7,0,26038,3.51428571428571,1571.80340141126,2.17228571428571,141483.542857143,58.2,222817,103.118285714286,0,43.3614285714286,365946,12,233917,0,447,132237,3.81485714285714,59192,599863,944843.485714286,0.194285714285714,31.3902857142857,485,-73.9465465335239,40.8165023401412
31970,27,0,"",4,"",108.778497243102,57.1617966177498,21245,"",2.01818181818182,7925,4070,2.26893939393939,1536.02563590987,1.15530303030303,86496.5909090909,49.469696969697,470306,121.74,0,42.3534848484848,189433,4.5,140201,684,224,94132,1.66181818181818,24810,329634,249177.393939394,0.0151515151515152,26.229696969697,256,-73.8606386325947,40.7478196765149
31995,44,1,8,4,12,122.059793813393,61.389037234182,46187,3,6.57291666666667,20994,2650,4.64583333333333,699.943674217289,4.07291666666667,646984.645833333,85.6875,223141,100.807708333333,0,45.2339583333333,91444,14,930728,105369,40,573161,0.71,209030,1022172,3059158.45833333,5.1875,36.9270833333333,506,-74.0005319557239,40.7184302384444
32002,14,0,"",4,3,114.291107824094,57.8155932286216,19104,"",3.31944444444444,0,0,2.29166666666667,499.021015308938,1.01222222222222,36444.375,31.3472222222222,311596,91.3345833333333,0,28.8315277777778,623750,15,58525,0,472,0,2.04444444444444,5115,682275,192105.513888889,0,16.3936111111111,476,-73.9712392210916,40.685027486769
32014,11,1,"",4,2,131.512094447643,67.1233616308505,28390,"",5.17647058823529,0,18221,5.76470588235294,1842.69966616253,3.93676470588235,184454.029411765,76.8529411764706,275431,108.051470588235,3,61.1961764705882,864748,12,127234,0,782,18932,5.17647058823529,34565,991982,1459710.5,0,52.7747058823529,812,-73.9539568706909,40.8063533198822
32025,18,0,"",4,1,135.135221945561,71.0933471679964,47285,"",8.16129032258065,0,0,9.16129032258065,2327.46955925295,6.23225806451613,614471.548387097,80.7958064516129,211401,98.0387096774193,5,70.3206451612903,1322010,19,105436,0,1026,26904,7.56903225806452,24772,1427446,3752800.4516129,0,70.4032258064516,1077,-73.9541638307196,40.7872268598899
32029,51,0,"",4,9,152.743543099832,82.2313119516217,60916,"",9.61542857142857,0,21736,8.51428571428571,1500.64757906756,5.02685714285714,1079315.17142857,86.9288571428571,244044,100.211714285714,2,57.2657142857143,640163,32,880752,41073,972,265548,9.616,111403,1520915,5075002.25714286,1.94285714285714,55.246,1432,-73.9831465491002,40.7388318123146
32030,29,0,3,4,4,157.747977794273,69.3657113576836,55543,"",5.72727272727273,0,0,4.03787878787879,26.0935303308265,3.19575757575758,515251.333333333,70.3434848484848,223952,89.2278787878788,0,34.8874242424242,528418,16,246188,2792,736,23375,2.98090909090909,178671,774606,1642436.60606061,1.81212121212121,31.6790909090909,839,-73.9995558911795,40.733610595136
32047,76,2,3,4,15,123.611870952207,63.5406686311566,22527,1,4.8,0,0,3.06666666666667,1260.26679885694,2.269,363989.133333333,98.7696666666667,652893,119.509,0,66.4693333333333,30514,9,1138292,3850,40,854355,2.43,239332,1168806,3073312.4,3.4,48.746,128,-73.9419307882937,40.7007252334642
32051,13,0,"",4,"",133.033916824532,77.7902097149948,35979,"",2,0,0,1.51428571428571,1348.61715248677,0.733714285714286,47850.6714285714,49.5214285714286,510040,109.326285714286,0,32.4805714285714,112899,3,256118,0,139,255218,0.9,900,369017,225699.842857143,0,24.3711428571429,141,-73.8970110706538,40.6403743038708
32061,18,0,2,4,9,113.443745471384,60.4742405376313,24268,"",11.5789473684211,0,0,13.0526315789474,2303.48576498931,12.5510526315789,8681186.84210526,147.547894736842,331250,150.705789473684,0,93.1894736842105,0,24,4914865,85777,0,2378996,3.68421052631579,2426758,4914865,23955915.7894737,11.5789473684211,89.6931578947368,512,-73.987644537947,40.7514192317459
32064,14,0,"",4,3,174.142973528295,73.2532392181711,25215,"",4.93333333333333,0,0,2.2,1111.67757032839,1.60733333333333,213012.1,57.8723333333333,255240,108.049333333333,0,83.223,198954,8,175973,0,274,68904,3.21066666666667,100106,374927,945179.233333333,0.906666666666667,61.8583333333333,321,-73.8913097030672,40.8249809685246
32073,13,0,"",4,11,117.652656177362,76.8457289969612,37927,"",8.22222222222222,54165,121507,7.18518518518519,2386.39920634854,4.66333333333333,1284069.74074074,79.8096296296296,298189,117.442592592593,0,71.6737037037037,1258350,44,930719,207633,1433,305397,8.22222222222222,178558,2189069,8264266.2962963,1.40740740740741,48.1296296296296,1525,-73.9977583659584,40.7564875291641
32086,9,2,"",4,"",108.443856588538,58.3488717978349,15157,"",2.12173913043478,3060,2372,2.60869565217391,1254.72904551955,1.5336231884058,27692.1304347826,55.4855072463768,199499,95.5386956521739,0,30.9827536231884,298423,6,35659,0,297,12475,1.29260869565217,11070,334082,116474.739130435,0,24.8669565217391,327,-73.9801815234877,40.6106340095263
32116,40,0,"",3,2,125.360276902892,71.6216705843719,24348,"",3.55,0,21010,2.66666666666667,1075.88794152882,1.70416666666667,64401.7083333333,57.9652083333333,233537,95.1804166666667,0,43.4666666666667,168937,5,201337,7050,182,36112,3.55,71905,370274,275481.5625,0.175,31.9547916666667,227,-73.9439734780558,40.6800881285235
32124,11,0,"",3,"",127.086901433367,77.9992775510653,10431,"",4.38333333333333,0,14200,8,13027.4219313955,1.44333333333333,916875,78.2216666666667,591914,291.283333333333,1,374.016666666667,1073050,19,96088,0,1337,0,2.33333333333333,39705,1169138,6620925,0,71.0833333333333,1353,-73.9959608455555,40.5727877397739
32129,12,0,"",4,"",114.04606724826,63.6916109068789,15500,"",4.62222222222222,0,525,2.48148148148148,1687.25473332154,1.44555555555556,87320.7037037037,60.2348148148148,441130,135.93037037037,0,89.7051851851852,418907,8,126959,700,450,110428,2.34,4286,545866,871261.148148148,0,45.9811111111111,463,-73.9161840539999,40.8087892987773
32131,12,0,"",3,1,128.895214397601,71.0550946624281,26636,"",2.54054054054054,0,0,2.86486486486486,435.668237139672,2.17243243243243,3159550.32432432,54.1643243243243,17240120,93.3116216216216,1,42.7340540540541,277445,7,1672,0,248,0,2.54054054054054,1672,279117,3749591.40540541,0,27.0718918918919,249,-73.976845167952,40.6646063810831
32137,19,0,"",4,"",119.412328294353,63.8446873505524,29751,"",1.92,0,0,2.03,1642.12925553709,0.7564,1989715.12,47.7016,12052236,307.3168,1,144.9736,60928,3.5,46916,0,66,4379,1.058,35176,107844,2881542.12,0,33.5492,84,-73.8716176574133,40.7132902400047
32138,13,0,"",3,1,116.021074680539,68.9790040479685,12854,"",3.46153846153846,0,0,2.65384615384615,3077.0366799258,2.14807692307692,988702,74.5380769230769,200109,107.734615384615,0,73.7411538461538,46065,18,334532,11500,186,108893,3.46153846153846,151386,380597,2293883.69230769,2.76923076923077,58.7973076923077,351,-73.8458946101853,40.7205670869212
32140,14,0,"",4,"",87.4936385887733,58.2651226500569,28500,"",4.8,0,700,2.82978723404255,1312.35919918343,1.98904255319149,9621.32978723404,51.6845744680851,220537,92.6063829787234,0,24.8993617021277,343282,5,48827,0,302,0,2.43,9875,392109,52830.1595744681,0,23.0243617021277,310,-73.9161471345326,40.6883602594537
32145,19,0,"",4,5,141.619845759967,85.1552457721453,23557,"",5.1,14790,0,5.5,1754.75517306852,3.04366666666667,536614.966666667,72.4973333333333,736769,140.06,0,69.0313333333333,1525022,20,75191,0,1878,8759,4.896,29592,1600213,1845435.03333333,0,41.2886666666667,1905,-73.9405596375903,40.7889494652505
32149,13,0,"",4,"",124.396783989647,73.118902097567,9188,"",2,0,0,2.07627118644068,362.557963645045,0.748813559322034,26896.0169491525,37.7540677966102,192846,119.832203389831,0,41.0313559322034,283467,6,14400,0,292,1500,0.91864406779661,0,297867,157731.966101695,0,26.6779661016949,294,-73.8534758602116,40.7220125431431
32153,14,0,"",4,6,77.691908512056,47.8146584834168,11039,"",2.91891891891892,0,918,2.47747747747748,1317.71069736165,1.84765765765766,18239.0540540541,55.4864864864865,221335,93.8578378378378,2,21.0386486486486,369660,6,45844,2689,343,9588,2.91891891891892,18863,415504,56468.4144144144,0,20.633963963964,372,-74.007659421893,40.6407650930907
32178,18,0,"",4,"",140.626324849784,89.0425442646853,7641,"",6.5,0,0,3.54347826086957,4329.25059975592,2.74739130434783,238852.173913043,87.7608695652174,298539,101.513913043478,1,121.8,564619,5,241243,0,712,100583,4.67391304347826,140660,805862,1318891.30434783,1.77391304347826,116.231739130435,785,-73.9159400877385,40.8395519738549
32193,25,0,"",4,21,123.656202433061,73.8974738478428,43416,"",6.5078125,0,368845,5.1953125,1063.30315841715,3.32234375,763792.8125,76.96359375,417401,105.191875,0,40.87078125,2259814,46,830412,35221,2706,237037,6.0503125,159115,3090226,3752207.03125,2.65625,40.29421875,2939,-73.9916850196567,40.7597289154885
32210,13,0,"",4,9,"","","","",5.73380281690141,0,8324,3.88028169014085,1.05178516522112,2.90661971830986,236968.985915493,51.1676056338028,175425,76.4515492957747,0,36.1066197183099,472011,18,94649,672,669,16165,2.98478873239437,51598,566660,858594.38028169,1.09859154929577,27.379014084507,732,-74.0016715889498,40.7356978651599
32212,37,0,"",4,"",120.456665952692,70.7939349902738,23045,"",4.8,0,86400,4.17391304347826,2831.76622184731,3.05260869565217,347538.869565217,87.21,578299,125.528695652174,1,110.840869565217,515195,10,1052296,0,548,11300,3.44,53940,1567491,4866774.13043478,0,81.2786956521739,610,-73.8804568749123,40.8822198376255
32216,25,0,1,4,11,126.207920988027,70.5122311482105,47963,"",5.80645161290323,0,14600,7.83064516129032,1668.1873601488,4.86032258064516,650701.580645161,84.6532258064516,287057,112.626451612903,0,64.5132258064516,1143157,22,166609,6916,1796,17395,5.80645161290323,57525,1309766,4753848.25806452,1.16129032258065,51.8709677419355,1848,-73.9866798095485,40.733978196435
32228,39,1,"",4,7,118.92512690042,70.5122311482105,49093,"",8.75914893617021,0,10000,6.91489361702128,1500.64757906756,5.1736170212766,840472.212765957,75.9682978723404,264305,94.8723404255319,0,51.5755319148936,1150867,32,727611,41073,1407,202001,8.75914893617021,85105,1878478,4069446.29787234,1.31914893617021,50.4663829787234,1579,-73.9836314503109,40.7381652455942
32232,12,0,"",4,"",125.415742987664,67.1233616308505,30471,"",6.5,0,0,6.72,2324.82764471207,3.462,333503.28,79.9568,352911,125.9384,0,81.7004,1059102,21,162830,0,1173,900,3.44,13241,1221932,1749162.52,0,49.19,1194,-73.9433213423184,40.8209172054206
32247,32,2,"",4,"",167.96379138973,95.5441391067095,41580,"",3.72727272727273,0,1930,3.38636363636364,965.374053608135,2.33318181818182,76822.0227272727,64.8540909090909,185894,105.1875,2,41.1186363636364,439450,7,99980,3157,430,31682,3.69090909090909,40315,539430,396030.272727273,0,35.6704545454545,479,-73.9535433566339,40.6106537326634
32252,11,0,"",4,"",92.1852752702635,50.6017727696662,28012,"",4.8,12000,12000,2.90957446808511,1621.24745860144,1.56191489361702,85728.4680851064,75.0408510638298,465623,151.429361702128,0,49.1221276595745,814787,7,77264,0,842,0,3.44,53264,892051,402219.127659574,0,45.2023404255319,858,-73.9528272102921,40.6539770352235
32263,20,0,"",4,"","","","","",4.8,0,324,2.20338983050847,772.058869115226,1.43745762711864,39274.4915254237,63.9522033898305,272836,109.164915254237,0,39.5342372881356,285726,5,123698,49976,295,4648,1.64745762711864,24840,409424,184184.355932203,0.644067796610169,32.2266101694915,310,-73.9223917676576,40.6673191320959
32268,18,1,"",4,"",102.032505350368,69.9280658517868,8922,"",6.5,0,14037,4.54545454545455,5420.20589044795,3.32954545454545,181656.818181818,94.3031818181818,287437,110.113636363636,0,120.314545454545,784258,6,94080,0,964,20369,3.44,28750,878338,1142488.63636364,0,109.318181818182,1016,-73.9277661763179,40.8629254239625
32271,12,0,"",4,11,113.202352410088,71.4133997214866,33779,"",3.44117647058824,0,0,2.50980392156863,982.556532701601,2.35039215686275,1376546.35294118,43.8676470588235,441895,91.9250980392157,0,49.3270588235294,425287,4,750755,0,492,11825,3.38117647058824,37560,1176042,10461047.9019608,0.117647058823529,22.5425490196078,542,-73.9758340576177,40.6818356297058
32278,11,0,"",4,"",127.15340919162,68.1859960022852,20010,1,2.31515151515152,51663,17640,1.3030303030303,65.7522832928612,0.690606060606061,108507.090909091,63.2854545454545,243336,111.825454545455,0,69.6518181818182,18380,3,158538,30525,20,28656,0.265151515151515,4839,176918,243340.484848485,0.787878787878788,45.8206060606061,43,-73.9052501850037,40.7525649286139
32291,51,0,2,4,5,107.418163643282,62.6571321144569,11509,"",10,0,9174,11.3571428571429,841.120957715533,9.8675,4152952.78571429,108.348214285714,345436,115.092142857143,0,75.8960714285714,95186,46,4674740,242914,452,1996262,2.14285714285714,2426390,4769926,14854740.2857143,10,59.7353571428571,1247,-73.9901337926066,40.7516588082819
32292,29,0,"",4,9,143.681205463052,71.8969278010306,15997,"",1.84615384615385,9435,0,1.92307692307692,1730.44041739795,0.506153846153846,1026446.84615385,77.8461538461538,1272117,219.314615384615,0,231.692307692308,942800,14,153337,0,758,119406,1.15384615384615,23866,1096137,2231463.46153846,0,69.7692307692308,10218,-73.8845819516493,40.6590613313939
32294,17,0,"",4,11,42.2713347439892,42.2713347439892,7820,"",6.11764705882353,0,700,3.11764705882353,48.3285495462686,2.25529411764706,96986.7647058823,63.2008823529412,249283,96.4835294117647,0,68.2897058823529,501569,11,146334,0,563,73181,5.66588235294118,72453,647903,562223.382352941,0,58.6173529411765,622,-73.904878729475,40.8526820890338
32297,13,0,"",4,"",79.8962259527528,44.2607368204024,5840,"",2,2000,1500,2.17164179104478,1551.83894570867,1.0434328358209,44476.552238806,53.9155223880597,227673,98.3565671641791,0,33.6183582089552,144161,4,90470,6740,150,16954,1.09477611940299,48886,234631,119357.358208955,0,26.7913432835821,184,-73.8045275332505,40.7563985360929
32315,31,0,"",4,"",110.166701361899,59.4399337338474,27764,"",3.60869565217391,0,0,4.02173913043478,3320.56254635084,2.6695652173913,125816.47826087,81.74,241036,109.895217391304,2,92.4926086956522,632997,6,70934,0,621,2250,3.54347826086957,0,703931,699238.086956522,0,73.115652173913,625,-73.9583996107178,40.6363269379446
32316,13,2,"",4,8,115.866074554391,61.1629930463665,9285,"",2.41176470588235,0,0,2.47058823529412,1433.8692709082,1.67372549019608,20744.7058823529,54.3235294117647,267327,96.6355882352941,2,25.2380392156863,364129,6,136314,0,376,99484,2.41176470588235,16357,500443,144089.480392157,0,24.4603921568627,390,-74.0092815109203,40.6426563413252
32317,24,0,2,4,1,140.345998361309,80.8052118333473,18453,1,4.05882352941176,0,18800,2.14705882352941,2031.74229217341,1.19647058823529,134771.617647059,66.5714705882353,232850,108.361764705882,0,56.3161764705882,103825,4,157604,0,106,47700,2.11764705882353,91104,261429,254857,0,50.4376470588235,151,-73.8671586418648,40.8714419128292
32338,13,0,"",4,"",113.245648119017,65.5558123928314,12498,"",2.416,7400,0,2.5,400.004732898123,1.48986666666667,26309.0133333333,40.6056,428753,101.9244,0,37.5134666666667,765940,24,25823,2500,794,0,2.3088,15923,791763,236879.68,0.32,17.0205333333333,807,-73.937630275076,40.6959508623991
32340,27,1,"",4,"",144.669694883461,74.4436507032521,27813,"",2.4,0,230000,2.33333333333333,166.03622850152,1.66666666666667,3998040,83.1666666666667,3197466,154.208333333333,0,281.74,0,7,852867,4000,0,0,1.14666666666667,1300,852867,15143340,0.333333333333333,102,4,-73.8613592789416,40.894662319014
32371,12,1,"",4,"",116.138254926976,60.3122509682658,22061,"",1.71428571428571,0,0,2.71428571428571,2370.74274937205,1.15678571428571,134500.357142857,60.5471428571429,279600,113.571428571429,0,62.5,235911,6,362726,0,183,975,0.992857142857143,0,598637,985029.25,0,37.4942857142857,187,-73.9529738130667,40.6334279317588
32374,34,0,"",4,1,121.281594453847,71.8063474871642,26077,"",6.86111111111111,0,0,7.94444444444444,1287.48826250148,4.05333333333333,2030598.77777778,68.8333333333333,1593601,130.08,0,245.083333333333,806794,22,86801,1604,1071,7194,6.53111111111111,12998,893595,5734067.11111111,0.777777777777778,45.1622222222222,1092,-73.9596468546646,40.8011564226298
32390,16,0,"",4,4,157.537509741911,65.5558123928314,20425,"",3.51020408163265,40659,0,2.73469387755102,493.828484975972,1.72612244897959,63537.4897959184,59.9014285714286,674784,105.36387755102,0,45.9234693877551,1050507,7,140155,8500,1261,1750,0.753673469387755,51246,1190662,387701.12244898,1.89795918367347,26.5951020408163,1292,-73.938177186632,40.6986402223456
32396,20,0,"",4,1,107.723153562885,73.2532392181711,22957,"",4.8,0,0,2.83673469387755,1923.42236744478,1.98816326530612,48267.5714285714,68.9881632653061,251483,100.233265306122,0,51.6332653061224,444941,6,111260,0,443,21220,2.43,90040,556201,221055.979591837,1.24897959183673,48.5751020408163,509,-73.8810451037244,40.8284318124626
32412,13,0,1,4,16,93.4781158142892,55.6956898398161,15052,"",5.75862068965517,0,112658,7.13793103448276,1377.91169698888,5.39862068965517,2224041.10344828,87.3793103448276,354366,130.163793103448,0,73.5144827586207,799080,27,1755692,16084,1096,1072229,5.62620689655172,481560,2554772,9041298.06896552,2.27586206896552,49.6610344827586,1224,-73.9882860036057,40.7346590019598
32415,15,0,"",4,"",101.653647200931,63.8401034856315,22142,"",1.904,0,3600,2.09,1278.49447172715,0.8174,46982.12,51.2876,846768,112.2726,0,54.8932,105634,3.75,129652,10600,112,13265,1.1446,95037,235286,131291.56,0.088,31.3048,139,-73.7547097966068,40.6063808442496
32416,28,0,"",4,31,95.4726009133955,64.480905517684,30168,"",4,0,21700,5.44791666666667,953.461197462259,4.195,513187.979166667,81.296875,201895,96.8214583333333,2,38.9491666666667,664553,16,169034,320,923,11094,4,90913,833587,1957063.77083333,0,37.0172916666667,1000,-73.9868076415673,40.7297768897981
32427,56,0,4,4,"",108.180193328076,56.877680402914,26613,1,6.94857142857143,4000,10000,1.62857142857143,1000.61726679485,1.22657142857143,93041.6571428571,69.8285714285714,877291,178.576571428571,0,69.1828571428571,10330,6,216290,0,9,120130,5.89771428571429,51610,226620,403103.485714286,6.14285714285714,25.6,65,-73.8077420094611,40.7005816873375
32433,12,0,1,3,2,89.7148409183805,46.6323209371111,41434,"",14.1176470588235,0,8400,17.7941176470588,2139.51642503829,11.1741176470588,15238625.8823529,124.51,410572,148.166470588235,3.5,99.2741176470588,7960,36,3236163,5988,8,2572892,10,308675,3244123,43931487.8235294,14.1176470588235,91.0882352941177,334,-73.981371504064,40.7528138522358
32441,14,0,"",3,"",63.3258110053566,63.3258110053566,22672,"",2,0,0,2.0531914893617,1522.9625125617,1.01606382978723,16880.7340425532,53.2003191489362,233506,99.8058510638298,1,25.4657446808511,189903,3,46237,0,215,460,0.9,43282,236140,60338.6382978723,0,21.9556382978723,245,-73.9014086906881,40.7155256035054
32448,50,0,7,4,24,196.448974439828,82.2313119516217,67363,1,9.5,0,17549,8.075,1972.48040312964,6.5895,7425809.2,106.354,496990,138.875,1,81.365,381435,29,1577198,23542,470,1368341,9.5,159866,1958633,20705899.6,9.5,55.779,652,-73.9895756581539,40.74154808027
32449,20,0,"",3,2,79.0213373879161,79.0213373879161,23867,"",6.5,0,104542,4.78125,199.995897107255,3.459375,202556.25,91.0571875,263498,106.929375,0,74.6434375,695379,12,321932,0,716,44588,3.090625,54429,1017311,1295775,0.4375,73.1796875,777,-73.9380056142119,40.8476342072773
32459,14,0,"",4,9,104.375318617924,61.9230755021801,9546,"",2.09655172413793,0,42965,3.98275862068966,726.90655033455,2.20931034482759,168521.896551724,64.3448275862069,262575,115.370689655172,2,61.4979310344828,496398,13,206165,0,480,41168,2.0148275862069,0,702563,940993.517241379,0,40.4172413793103,486,-73.9695211519562,40.6915635593547
32467,27,0,"",4,1,126.635430586995,69.192851286774,21935,"",2.30232558139535,0,0,2.55813953488372,0.674902859078739,1.53813953488372,69565.7209302326,67.1781395348837,195678,112.704186046512,0,35.883488372093,405278,6,70501,0,418,4720,1.71976744186047,51581,475779,331167.837209302,1.18604651162791,32.4937209302326,458,-74.0244664407567,40.6204367520166
32468,55,1,"",4,5,159.788215893051,87.3420135727126,35636,"",6.5,0,55498,5.05,2858.5531956053,3.9035,348254.45,81.225,214371,113.0805,0,86.5995,794025,10,217348,0,744,8602,3.956,133560,1011373,2507103.65,0.68,61.9585,782,-73.9419171755538,40.8228374991298
32476,29,0,"",4,1,114.554113476543,61.8906084432811,41520,"",9.02941176470588,0,124078,12.8823529411765,2543.77528458588,5.61529411764706,2748131.70588235,92.1176470588235,226551,118.706470588235,5,91.9558823529412,1263448,44,769063,1321,1365,505187,8.79882352941176,13789,2032511,14546436.7647059,0.588235294117647,74.6276470588235,1403,-73.9537489564178,40.7668523848602
32501,16,0,"",4,"",95.1386073068483,52.6863641911043,13065,"",4.075,0,0,3.1875,1685.1193559229,1.695,351436.4375,66.90625,419088,148.203125,0,141.198125,367145,6,182701,0,330,31300,2.805,4400,549846,2473484.375,0,87.795,339,-73.9607385838647,40.692423904951
32502,17,2,"",3,8,113.93942011433,79.6615772794778,46176,"",6.5,0,36038,5.15789473684211,884.678741750087,4.26701754385965,539228.929824561,75.1531578947368,253141,79.5664912280702,0,36.5349122807018,394279,26,1458394,37080,211,1219527,2.85157894736842,132105,1852673,4047104.73684211,5.47368421052632,32.2042105263158,326,-74.0032595517299,40.7203770957038
32506,13,0,"",4,"",123.22679423804,64.0418747775648,22150,"",6.5,0,0,2.33333333333333,1120.78028870472,0.549047619047619,989203.095238095,18.1428571428571,677808,125.15619047619,0,96.7023809523809,1638531,19,23050,0,1607,0,3.44,2050,1661581,2824484.14285714,0,29.0952380952381,1617,-73.9467003095448,40.7974505430763
32513,12,0,"",4,2,105.904233814946,69.7095217782819,28003,"",4.5,2500,160597,3.38095238095238,1449.53035870842,2.66047619047619,1121616.42857143,106.420476190476,367461,134.969047619048,0,79.5685714285714,88503,6,738619,1500,176,121013,4.29428571428571,29656,827122,3573233.61904762,1.42857142857143,47.6347619047619,202,-73.9946308530243,40.7658808675067
32515,27,0,"",4,2,89.9779705409914,61.8044325968008,35886,"",6.32258064516129,0,136382,8.06451612903226,1247.51508645812,4.03935483870968,2664747.83870968,84.9945161290323,325696,125.873225806452,0,52.7003225806452,2190389,45,500511,0,1862,16845,6.32258064516129,99374,2690900,8745109.64516129,0.774193548387097,48.1064516129032,1921,-73.9602331082426,40.7662401754513
32529,18,0,"",4,"",95.760866286116,49.0876238823016,12584,"",2.525,0,0,2.9375,2288.05781844139,0.61,269540.625,60.59375,467430,196.79625,1,89.906875,377144,19,188754,0,373,103600,1.47125,85154,565898,1666541.25,0,72.25,398,-73.996438267664,40.5753355013841
32533,43,0,"",4,1,130.518424961222,65.9234528353728,33375,"",4.85555555555556,0,5000,3.19444444444444,936.147011265018,2.53,59933.1666666667,68.7702777777778,199353,96.1333333333333,0,55.3016666666667,388260,6,136999,33376,362,6000,3.87333333333333,88124,525259,285055.5,0,50.5461111111111,416,-73.8856599449148,40.8427104096303
32536,39,0,6,4,2,117.123013382889,69.9503258832647,48910,1,9.91304347826087,0,35408,11.1739130434783,1918.34268513034,4.17260869565217,5577268.04347826,91.6813043478261,267907,113.246956521739,0,103.214347826087,279363,46,695578,109110,735,272315,9.65391304347826,172665,974941,20579072.8695652,9.8695652173913,80.8439130434783,2234,-73.9892972754426,40.7579066369405
32554,12,0,"",4,1,226.897731185049,102.901409489428,49504,"",4.8,0,0,3.13636363636364,1407.01550817305,1.55772727272727,84676.7727272727,40.7422727272727,417378,120.090909090909,0,72.1709090909091,1027402,19,123866,0,760,115416,2.43,2650,1151268,929275.363636364,0,28.1704545454545,769,-73.9242798083952,40.8071867173937
32555,11,0,"",3,"",110.282685271293,79.9096280911444,36772,"",4.56896551724138,0,0,3.75862068965517,1724.59067270012,2.40379310344828,268518.068965517,74.6896551724138,357069,116.148275862069,0,60.9231034482759,628017,14,105223,0,463,13785,4.46344827586207,43563,733240,1116773.34482759,0,42.2413793103448,497,-73.9460766865101,40.7896488591524
32566,16,0,"",4,3,119.388774732958,67.8238849962406,10108,"",2.368,27688,31335,1.88,1239.4078085314,1.2956,834820.72,95.24,2899711,234.2944,0,126.5072,8794,8,5961772,376725,8,84491,0.7372,12906,5970566,2734980.28,1.36,102.9268,50,-74.0215980255384,40.6445980518729
32579,20,0,3,4,3,119.644287094643,66.9579229035388,14670,1,2.55121951219512,7480,3021,3.28048780487805,919.189358413059,1.88707317073171,126972.048780488,49.609756097561,537289,114.947317073171,0,47.1380487804878,1012430,20,126112,25865,1049,76300,2.48487804878049,6606,1138542,687789.804878049,0,32.6992682926829,1059,-73.9600051984906,40.6888810333016
32594,17,0,"",4,1,110.98129072004,60.3122509682658,22581,"",3.97910447761194,0,16840,2.58208955223881,785.872327066489,1.65955223880597,22544.2089552239,54.7537313432836,194500,93.7902985074627,1,31.3589552238806,332815,6,16840,0,343,0,2.39641791044776,0,349655,95015.8358208955,0,28.8067164179104,351,-73.9545248420628,40.6428875874074
32638,26,0,1,4,9,117.345134870043,65.5518876301013,19383,"",9.34375,0,224849,4.25,1194.08614541442,4.1875,802040.625,101.72375,253311,110.16625,0,94.791875,99851,8,1239795,46529,73,638056,8.77,236601,1339646,4540162.5,9.25,91.770625,115,-73.9835726147043,40.6887859533013
32684,24,0,"",4,5,128.605601423718,76.139065974467,72129,"",9.04,0,128885,13.68,1821.61870391162,8.2084,4196905.84,88.6432,296384,128.3552,1,96.1568,1459353,48,1499014,27856,1431,1056194,8.5504,101939,2958367,15653323.16,1.28,74.1,1549,-73.9698858979701,40.7529988489003
32689,13,0,"",4,1,95.9991708903978,62.4507016753856,20322,"",2,0,0,2.87654320987654,352.748195452988,1.76382716049383,20205.4074074074,53.4824691358025,273142,102.333333333333,0,22.3825925925926,257836,4,253251,0,261,235200,2,15229,511087,117269.172839506,0,21.7683950617284,276,-73.9385192960297,40.6853545153945
32693,19,1,"",4,1,79.3970589927445,79.3970589927445,30781,"",5.599,0,26786,3.775,30.0406324308633,2.8764,164349.65,53.8749,240238,74.0391,0,31.0908,620204,8,88489,0,887,1135,2.9047,53224,708693,741277.88,0.9,26.8385,934,-74.0044032116139,40.7308239476472
32703,15,1,"",4,"",101.003112041684,67.3678980830131,19191,"",2,0,0,2.27272727272727,302.044813468321,0.98969696969697,19482.4696969697,36.9839393939394,258759,89.1868181818182,0,35.550303030303,137656,3,40189,0,121,743,0.9,39446,177845,63430.2878787879,0,24.0262121212121,135,-73.8426075889539,40.8901630747107
32728,21,1,"",4,"",114.249557118781,75.1344576991308,35966,"",2,0,880,2.17123287671233,307.50763837353,1.28301369863014,41186.3835616438,53.5297260273973,245315,96.2887671232877,0,33.8391780821918,228328,4,123288,2560,224,19021,0.952739726027397,99547,351616,196841.452054795,0,29.6198630136986,287,-73.8835069279819,40.7557553221295
32734,21,0,"",4,2,139.85271931218,76.1611084053015,22060,"",4.25454545454545,0,0,2.18181818181818,351.538542398809,1.17636363636364,615660.772727273,78.82,1993390,179.649545454545,0,105.132727272727,39381,5,451572,0,49,235039,2.03409090909091,19217,490953,2124736.36363636,0.136363636363636,56.67,66,-73.9129545080759,40.8142693342928
