Z	walk_base	walk_1ft	walk_2ft	walk_3ft	walk_4ft	walk_5ft	walk_6ft
635	0.000005720	0.000005690	0.000005670	0.000005660	0.000005640	0.000005640	0.000005640
636	0.000039900	0.000039900	0.000039900	0.000039900	0.000039900	0.000039900	0.000039900
637	0.000088600	0.000088600	0.000088600	0.000088600	0.000088600	0.000088600	0.000088600
638	0.000046200	0.000046200	0.000046200	0.000046200	0.000046200	0.000046200	0.000046200
639	0.000015300	0.000015300	0.000015300	0.000015300	0.000015300	0.000015300	0.000015300
640	0.000013100	0.000013000	0.000013000	0.000013000	0.000013000	0.000013000	0.000013000
641	0.000046700	0.000046700	0.000046700	0.000046700	0.000046700	0.000046700	0.000046700
642	0.000044300	0.000044300	0.000044300	0.000044300	0.000044300	0.000044300	0.000044300
643	0.000080500	0.000080500	0.000080500	0.000080500	0.000080500	0.000080500	0.000080500
644	0.000063400	0.000063400	0.000063400	0.000063400	0.000063400	0.000063400	0.000063400
645	0.000071200	0.000071200	0.000071200	0.000071200	0.000071200	0.000071200	0.000071200
646	0.000179213	0.000179213	0.000179213	0.000179213	0.000179213	0.000179213	0.000179213
647	0.000165500	0.000165500	0.000165500	0.000165500	0.000165500	0.000165500	0.000165500
648	0.000038400	0.000038400	0.000038400	0.000038400	0.000038400	0.000038400	0.000038400
649	0.000092700	0.000092700	0.000092700	0.000092700	0.000092700	0.000092700	0.000092700
650	0.000099600	0.000099600	0.000099600	0.000099600	0.000099600	0.000099600	0.000099600
651	0.000081400	0.000081400	0.000081400	0.000081400	0.000081400	0.000081400	0.000081400
652	0.000057300	0.000057300	0.000057300	0.000057300	0.000057300	0.000057300	0.000057300
653	0.000124801	0.000124801	0.000124801	0.000124801	0.000124801	0.000124801	0.000124801
654	0.000040400	0.000040400	0.000040400	0.000040400	0.000040400	0.000040400	0.000040400
655	0.000031000	0.000031000	0.000031000	0.000031000	0.000031000	0.000031000	0.000031000
656	0.000198166	0.000198166	0.000198166	0.000198166	0.000198166	0.000198166	0.000198166
657	0.000129568	0.000129568	0.000129568	0.000129568	0.000129568	0.000129568	0.000129568
658	0.000113041	0.000113041	0.000113041	0.000113041	0.000113041	0.000113041	0.000113041
659	0.000100068	0.000100068	0.000100068	0.000100068	0.000100068	0.000100068	0.000100068
660	0.000441577	0.000441577	0.000441577	0.000441577	0.000441577	0.000441577	0.000441577
661	0.000459567	0.000459567	0.000459567	0.000459567	0.000459567	0.000459567	0.000459567
662	0.000283810	0.000283810	0.000283810	0.000283810	0.000283810	0.000283810	0.000283810
663	0.000077900	0.000077900	0.000077900	0.000077900	0.000077900	0.000077900	0.000077900
664	0.000078100	0.000078100	0.000078100	0.000078100	0.000078100	0.000078100	0.000078100
665	0.000059100	0.000059100	0.000059100	0.000059100	0.000059100	0.000059100	0.000059100
666	0.000453662	0.000453662	0.000453662	0.000453662	0.000453662	0.000453662	0.000453662
667	0.000163713	0.000163713	0.000163713	0.000163713	0.000163713	0.000163713	0.000163713
668	0.000827069	0.000827069	0.000827069	0.000827069	0.000827069	0.000827069	0.000827069
669	0.000594458	0.000594458	0.000594458	0.000594458	0.000594458	0.000594458	0.000594458
670	0.000514179	0.000514179	0.000514179	0.000514179	0.000514179	0.000514179	0.000514179
671	0.000536220	0.000536220	0.000536220	0.000536220	0.000536220	0.000536220	0.000536220
672	0.000140929	0.000140929	0.000140929	0.000140929	0.000140929	0.000140929	0.000140929
673	0.000008560	0.000008560	0.000008560	0.000008560	0.000008560	0.000008560	0.000008560
674	0.000042200	0.000042200	0.000042200	0.000042200	0.000042200	0.000042200	0.000042200
675	0.000125428	0.000125428	0.000125428	0.000125428	0.000125428	0.000125428	0.000125428
676	0.000040300	0.000040300	0.000040300	0.000040300	0.000040300	0.000040300	0.000040300
677	0.000043100	0.000043100	0.000043100	0.000043100	0.000043100	0.000043100	0.000043100
678	0.000022100	0.000022100	0.000022100	0.000022100	0.000022100	0.000022100	0.000022100
679	0.000015900	0.000015900	0.000015900	0.000015900	0.000015900	0.000015900	0.000015900
680	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
681	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800
682	0.000028200	0.000028200	0.000028200	0.000028200	0.000028200	0.000028200	0.000028200
683	0.000037900	0.000037900	0.000037900	0.000037900	0.000037900	0.000037900	0.000037900
684	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
685	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
686	0.000119012	0.000118567	0.000118344	0.000118252	0.000117659	0.000117423	0.000117266
687	0.000118071	0.000117901	0.000117857	0.000117838	0.000117711	0.000117657	0.000117618
688	0.000224916	0.000224192	0.000224051	0.000223960	0.000223272	0.000223052	0.000222879
689	0.000160587	0.000159334	0.000159120	0.000158978	0.000158022	0.000157681	0.000157398
690	0.000213032	0.000209288	0.000208691	0.000208313	0.000206292	0.000205360	0.000204553
691	0.000272719	0.000255751	0.000253270	0.000251867	0.000247348	0.000244096	0.000240852
692	0.000130510	0.000093000	0.000082000	0.000081800	0.000079600	0.000079000	0.000078600
693	0.000069600	0.000069500	0.000069500	0.000069500	0.000069500	0.000069500	0.000069500
694	0.000081800	0.000081100	0.000081100	0.000081000	0.000080900	0.000080800	0.000080700
695	0.000157337	0.000151304	0.000150862	0.000150606	0.000150024	0.000148940	0.000148175
696	0.000032100	0.000032000	0.000032000	0.000032000	0.000032000	0.000031900	0.000031900
697	0.000024800	0.000023600	0.000023200	0.000023100	0.000022900	0.000002470	0.000000000
698	0.000172831	0.000157283	0.000153388	0.000151962	0.000150395	0.000038400	0.000000000
699	0.000106501	0.000094600	0.000090100	0.000089600	0.000089000	0.000069100	0.000059800
700	0.000083400	0.000081200	0.000080700	0.000080200	0.000079900	0.000062800	0.000054900
701	0.000112184	0.000103631	0.000100356	0.000100204	0.000100000	0.000099000	0.000098400
702	0.000091500	0.000086800	0.000085900	0.000085500	0.000084900	0.000078500	0.000075300
703	0.000097500	0.000096700	0.000096400	0.000096400	0.000096300	0.000096200	0.000096100
704	0.000074400	0.000073100	0.000072700	0.000072600	0.000072500	0.000072000	0.000071700
705	0.000079800	0.000079700	0.000079700	0.000079700	0.000079700	0.000079700	0.000079700
706	0.000059400	0.000059300	0.000059300	0.000059300	0.000059300	0.000059300	0.000059300
707	0.000076600	0.000076500	0.000076500	0.000076500	0.000076500	0.000076500	0.000076500
708	0.000036800	0.000035200	0.000035000	0.000034700	0.000034300	0.000034100	0.000033600
709	0.000037900	0.000033000	0.000031100	0.000030700	0.000030300	0.000004980	0.000002840
710	0.000035200	0.000031800	0.000031000	0.000030700	0.000030200	0.000002800	0.000000000
711	0.000031200	0.000031200	0.000031200	0.000031200	0.000031100	0.000031100	0.000031100
712	0.000007070	0.000006780	0.000006740	0.000006720	0.000006680	0.000004820	0.000004500
713	0.000028900	0.000024900	0.000023500	0.000022500	0.000020300	0.000018200	0.000016400
714	0.000020100	0.000020100	0.000020100	0.000020100	0.000020100	0.000020100	0.000020100
715	0.000013200	0.000013200	0.000013200	0.000013200	0.000013200	0.000013200	0.000013200
716	0.000042300	0.000042300	0.000042300	0.000042300	0.000042300	0.000042300	0.000042300
717	0.000030300	0.000030300	0.000030300	0.000030300	0.000030300	0.000030300	0.000030300
718	0.000031600	0.000031600	0.000031600	0.000031600	0.000031600	0.000031600	0.000031600
719	0.000012200	0.000012200	0.000012200	0.000012200	0.000012200	0.000012200	0.000012200
720	0.000015900	0.000015900	0.000015900	0.000015900	0.000015900	0.000015900	0.000015900
721	0.000019100	0.000002740	0.000000115	0.000000115	0.000000114	0.000000113	0.000000113
722	0.000003770	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
723	0.000008930	0.000008930	0.000008930	0.000008930	0.000008930	0.000008920	0.000008920
724	0.000003520	0.000001590	0.000001510	0.000001500	0.000001490	0.000001360	0.000001340
725	0.000002550	0.000002170	0.000002100	0.000002100	0.000002100	0.000002100	0.000002100
726	0.000011800	0.000003840	0.000003510	0.000003480	0.000003420	0.000001960	0.000001710
727	0.000002450	0.000001740	0.000001700	0.000001690	0.000001670	0.000001340	0.000001280
728	0.000000832	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
729	0.000000704	0.000000698	0.000000691	0.000000421	0.000000000	0.000000000	0.000000000
730	0.000103978	0.000008890	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
731	0.000047900	0.000030600	0.000029700	0.000029100	0.000028000	0.000024700	0.000023900
732	0.000053500	0.000004070	0.000000228	0.000000000	0.000000000	0.000000000	0.000000000
733	0.000446124	0.000415734	0.000408596	0.000397866	0.000378435	0.000353766	0.000337269
734	0.000251250	0.000236358	0.000231695	0.000230533	0.000229189	0.000227617	0.000225976
735	0.000424486	0.000401363	0.000396095	0.000387130	0.000370526	0.000349201	0.000335338
736	0.000179173	0.000011000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
737	0.000001060	0.000000757	0.000000544	0.000000501	0.000000483	0.000000436	0.000000421
738	0.000000017	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
739	0.000001440	0.000000017	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
740	0.000000890	0.000000068	0.000000049	0.000000049	0.000000049	0.000000049	0.000000049
741	0.000001090	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
742	0.000000679	0.000000658	0.000000655	0.000000654	0.000000654	0.000000654	0.000000654
743	0.000000591	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
744	0.000008810	0.000000052	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
745	0.000034800	0.000030800	0.000030500	0.000030400	0.000030300	0.000030300	0.000030200
746	0.000112378	0.000111057	0.000110615	0.000109195	0.000107564	0.000106005	0.000105142
747	0.000052300	0.000046500	0.000044800	0.000044400	0.000043800	0.000043300	0.000043000
748	0.000017000	0.000016000	0.000015700	0.000015600	0.000015400	0.000015200	0.000015100
749	0.000000253	0.000000193	0.000000186	0.000000185	0.000000185	0.000000184	0.000000184
750	0.000002240	0.000001700	0.000001380	0.000001380	0.000001380	0.000001380	0.000001370
751	0.000010800	0.000008680	0.000004090	0.000000000	0.000000000	0.000000000	0.000000000
752	0.000006580	0.000003290	0.000002260	0.000001590	0.000001580	0.000001570	0.000001560
753	0.000016000	0.000011000	0.000009990	0.000009910	0.000009860	0.000009660	0.000009620
754	0.000011800	0.000010600	0.000010500	0.000010500	0.000010400	0.000010300	0.000010200
755	0.000003650	0.000002180	0.000002150	0.000002150	0.000002140	0.000001870	0.000001810
756	0.000001650	0.000001540	0.000001540	0.000001540	0.000001530	0.000001520	0.000001510
757	0.000265889	0.000260152	0.000260085	0.000260039	0.000259995	0.000258561	0.000256161
758	0.000254820	0.000253426	0.000253407	0.000253396	0.000253384	0.000252916	0.000252591
759	0.000871513	0.000860822	0.000860620	0.000860514	0.000860395	0.000848209	0.000825883
760	0.000332228	0.000328329	0.000328274	0.000328241	0.000328206	0.000326635	0.000326011
761	0.000440707	0.000417216	0.000414180	0.000414128	0.000414073	0.000347336	0.000192746
762	0.000937344	0.000929717	0.000929647	0.000929591	0.000929540	0.000901748	0.000881285
763	0.000742809	0.000735195	0.000735059	0.000734985	0.000734903	0.000729824	0.000728612
764	0.000568111	0.000565635	0.000565591	0.000565567	0.000565541	0.000563513	0.000563135
765	0.001569356	0.001546006	0.001545584	0.001545355	0.001545102	0.001457172	0.001369453
766	0.001277595	0.001264004	0.001263791	0.001263669	0.001263538	0.001047987	0.000701774
767	0.000940003	0.000932419	0.000932320	0.000932262	0.000932201	0.000845421	0.000811804
768	0.001702276	0.001689398	0.001689163	0.001689036	0.001688896	0.001674175	0.001672742
769	0.001504601	0.001497182	0.001497051	0.001496980	0.001496902	0.001493245	0.001492915
770	0.001090087	0.001085660	0.001085592	0.001085553	0.001085512	0.001077570	0.001077395
771	0.000846724	0.000843216	0.000843155	0.000843122	0.000843086	0.000841443	0.000841295
772	0.000457468	0.000455988	0.000455962	0.000455947	0.000455932	0.000454266	0.000454124
773	0.000031900	0.000019500	0.000013700	0.000013700	0.000013600	0.000013600	0.000013600
774	0.000116729	0.000043400	0.000008570	0.000008560	0.000008550	0.000008540	0.000008530
775	0.000007410	0.000006790	0.000006630	0.000006630	0.000006620	0.000006620	0.000006620
776	0.000458469	0.000410658	0.000400447	0.000400207	0.000399957	0.000399696	0.000399406
777	0.000275535	0.000236840	0.000225604	0.000225459	0.000225344	0.000225186	0.000225060
778	0.000364919	0.000323967	0.000314148	0.000313963	0.000313775	0.000313581	0.000313367
779	0.000141326	0.000130039	0.000128127	0.000128054	0.000127985	0.000127897	0.000127819
780	0.000103496	0.000097200	0.000096000	0.000096000	0.000095900	0.000095900	0.000095900
781	0.000181749	0.000169302	0.000167419	0.000167336	0.000167254	0.000167165	0.000167070
782	0.000195508	0.000181991	0.000180376	0.000180277	0.000180185	0.000180075	0.000179974
783	0.000007250	0.000006820	0.000006760	0.000006760	0.000006760	0.000006750	0.000006750
784	0.000045500	0.000037800	0.000037500	0.000037500	0.000037500	0.000035000	0.000029100
785	0.000192521	0.000189022	0.000188999	0.000188984	0.000188969	0.000176995	0.000157417
786	0.000328618	0.000327271	0.000327257	0.000327248	0.000327240	0.000320981	0.000320738
787	0.000597334	0.000595715	0.000595693	0.000595680	0.000595667	0.000593139	0.000593081
788	0.000006990	0.000006910	0.000006910	0.000006910	0.000006910	0.000006690	0.000006460
789	0.000117052	0.000116763	0.000116759	0.000116757	0.000116755	0.000116561	0.000116553
790	0.000052300	0.000052300	0.000052300	0.000052300	0.000052200	0.000052200	0.000052200
791	0.000019100	0.000019100	0.000019100	0.000019100	0.000019100	0.000019100	0.000019100
792	0.000228077	0.000228077	0.000228077	0.000228077	0.000228077	0.000228077	0.000228077
793	0.000217276	0.000217276	0.000217276	0.000217276	0.000217276	0.000217276	0.000217276
794	0.000679171	0.000679171	0.000679171	0.000679171	0.000679171	0.000679171	0.000679171
795	0.000374194	0.000374194	0.000374194	0.000374194	0.000374194	0.000374194	0.000374194
796	0.000291135	0.000291135	0.000291135	0.000291135	0.000291135	0.000291135	0.000291135
797	0.000390780	0.000390780	0.000390780	0.000390780	0.000390780	0.000390780	0.000390780
798	0.001176404	0.001176404	0.001176404	0.001176404	0.001176404	0.001176404	0.001176404
799	0.001237241	0.001237241	0.001237241	0.001237241	0.001237241	0.001237241	0.001237241
800	0.001110698	0.001110698	0.001110698	0.001110698	0.001110698	0.001110698	0.001110698
801	0.000783489	0.000783489	0.000783489	0.000783489	0.000783489	0.000783489	0.000783489
802	0.000762544	0.000762544	0.000762544	0.000762544	0.000762544	0.000762544	0.000762544
803	0.000622973	0.000622973	0.000622973	0.000622973	0.000622973	0.000622973	0.000622973
804	0.000651195	0.000651195	0.000651195	0.000651195	0.000651195	0.000651195	0.000651195
805	0.001270297	0.001270297	0.001270297	0.001270297	0.001270297	0.001270297	0.001270297
806	0.001013867	0.001013867	0.001013867	0.001013867	0.001013867	0.001013867	0.001013867
807	0.001275092	0.001275092	0.001275092	0.001275092	0.001275092	0.001275092	0.001275092
808	0.001181233	0.001181233	0.001181233	0.001181233	0.001181233	0.001181233	0.001181233
809	0.000792448	0.000792448	0.000792448	0.000792448	0.000792448	0.000792448	0.000792448
810	0.000691143	0.000691143	0.000691143	0.000691143	0.000691143	0.000691143	0.000691143
811	0.000198244	0.000198244	0.000198244	0.000198244	0.000198244	0.000198244	0.000198244
812	0.000562948	0.000562948	0.000562948	0.000562948	0.000562948	0.000562948	0.000562948
813	0.000221775	0.000221775	0.000221775	0.000221775	0.000221775	0.000221775	0.000221775
814	0.000046800	0.000046800	0.000046800	0.000046800	0.000046800	0.000046800	0.000046800
815	0.000062800	0.000062800	0.000062800	0.000062800	0.000062800	0.000062800	0.000062800
816	0.000013100	0.000013100	0.000013100	0.000013100	0.000013100	0.000013100	0.000013100
817	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200
818	0.000056400	0.000056400	0.000056400	0.000056400	0.000056400	0.000056400	0.000056400
819	0.000054400	0.000054400	0.000054400	0.000054400	0.000054400	0.000054400	0.000054400
820	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100
821	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200
822	0.000007720	0.000007720	0.000007720	0.000007720	0.000007720	0.000007720	0.000007720
823	0.000095400	0.000095400	0.000095400	0.000095400	0.000095400	0.000095400	0.000095400
824	0.000035100	0.000035100	0.000035100	0.000035100	0.000035100	0.000035100	0.000035100
825	0.000022600	0.000022600	0.000022600	0.000022600	0.000022600	0.000022600	0.000022600
826	0.000003000	0.000003000	0.000003000	0.000003000	0.000003000	0.000003000	0.000003000
827	0.000012000	0.000012000	0.000012000	0.000012000	0.000012000	0.000012000	0.000012000
828	0.000112890	0.000112890	0.000112890	0.000112890	0.000112890	0.000112890	0.000112890
829	0.000001530	0.000001530	0.000001530	0.000001530	0.000001530	0.000001530	0.000001530
830	0.000004970	0.000004970	0.000004970	0.000004970	0.000004970	0.000004970	0.000004970
831	0.000005970	0.000005970	0.000005970	0.000005970	0.000005970	0.000005970	0.000005970
832	0.000001400	0.000001400	0.000001400	0.000001400	0.000001400	0.000001400	0.000001400
833	0.000003280	0.000003280	0.000003280	0.000003280	0.000003280	0.000003280	0.000003280
834	0.000004490	0.000004490	0.000004490	0.000004490	0.000004490	0.000004490	0.000004490
835	0.000002110	0.000002110	0.000002110	0.000002110	0.000002110	0.000002110	0.000002110
836	0.000006280	0.000006280	0.000006280	0.000006280	0.000006280	0.000006280	0.000006280
837	0.000005150	0.000005150	0.000005150	0.000005150	0.000005150	0.000005150	0.000005150
838	0.000000450	0.000000450	0.000000450	0.000000450	0.000000450	0.000000450	0.000000450
839	0.000001200	0.000001200	0.000001200	0.000001200	0.000001200	0.000001200	0.000001200
840	0.000047900	0.000047900	0.000047900	0.000047900	0.000047900	0.000047900	0.000047900
841	0.000106833	0.000106833	0.000106833	0.000106833	0.000106833	0.000106833	0.000106833
842	0.000000318	0.000000318	0.000000318	0.000000318	0.000000318	0.000000318	0.000000318
843	0.000000587	0.000000587	0.000000587	0.000000587	0.000000587	0.000000587	0.000000587
844	0.000000365	0.000000365	0.000000365	0.000000365	0.000000365	0.000000365	0.000000365
845	0.000000583	0.000000583	0.000000583	0.000000583	0.000000583	0.000000583	0.000000583
846	0.000000544	0.000000544	0.000000544	0.000000544	0.000000544	0.000000544	0.000000544
847	0.000000060	0.000000060	0.000000060	0.000000060	0.000000060	0.000000060	0.000000060
848	0.000001800	0.000001800	0.000001800	0.000001800	0.000001800	0.000001800	0.000001800
849	0.000000178	0.000000178	0.000000178	0.000000178	0.000000178	0.000000178	0.000000178
850	0.000000320	0.000000320	0.000000320	0.000000320	0.000000320	0.000000320	0.000000320
851	0.000011500	0.000011500	0.000011500	0.000011500	0.000011500	0.000011500	0.000011500
852	0.000019700	0.000019700	0.000019700	0.000019700	0.000019700	0.000019700	0.000019700
853	0.000033100	0.000033100	0.000033100	0.000033100	0.000033100	0.000033100	0.000033100
854	0.000029700	0.000029700	0.000029700	0.000029700	0.000029700	0.000029700	0.000029700
855	0.000011400	0.000011400	0.000011400	0.000011400	0.000011400	0.000011400	0.000011400
856	0.000046600	0.000046600	0.000046600	0.000046600	0.000046600	0.000046600	0.000046600
857	0.000060000	0.000060000	0.000060000	0.000060000	0.000060000	0.000060000	0.000060000
858	0.000076600	0.000076600	0.000076600	0.000076600	0.000076600	0.000076600	0.000076600
859	0.000064000	0.000064000	0.000064000	0.000064000	0.000064000	0.000064000	0.000064000
860	0.000053900	0.000053900	0.000053900	0.000053900	0.000053900	0.000053900	0.000053900
861	0.000012700	0.000012700	0.000012700	0.000012700	0.000012700	0.000012700	0.000012700
862	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800
863	0.000004390	0.000004390	0.000004390	0.000004390	0.000004390	0.000004390	0.000004390
864	0.000002350	0.000002350	0.000002350	0.000002350	0.000002350	0.000002350	0.000002350
865	0.000000717	0.000000717	0.000000717	0.000000717	0.000000717	0.000000717	0.000000717
866	0.000002120	0.000002120	0.000002120	0.000002120	0.000002120	0.000002120	0.000002120
867	0.000006530	0.000006530	0.000006530	0.000006530	0.000006530	0.000006530	0.000006530
868	0.000006230	0.000006230	0.000006230	0.000006230	0.000006230	0.000006230	0.000006230
869	0.000002350	0.000002350	0.000002350	0.000002350	0.000002350	0.000002350	0.000002350
870	0.000004660	0.000004660	0.000004660	0.000004660	0.000004660	0.000004660	0.000004660
871	0.000033000	0.000033000	0.000033000	0.000033000	0.000033000	0.000033000	0.000033000
872	0.000037500	0.000037500	0.000037500	0.000037500	0.000037500	0.000037500	0.000037500
873	0.000000738	0.000000700	0.000000700	0.000000700	0.000000700	0.000000700	0.000000700
874	0.000000333	0.000000332	0.000000332	0.000000332	0.000000332	0.000000332	0.000000332
875	0.000000016	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
876	0.000004900	0.000004900	0.000004900	0.000004900	0.000004900	0.000004900	0.000004900
877	0.000002510	0.000002510	0.000002510	0.000002510	0.000002510	0.000002510	0.000002510
878	0.000003050	0.000003050	0.000003050	0.000003050	0.000003050	0.000003050	0.000003050
879	0.000024200	0.000024200	0.000024200	0.000024200	0.000024200	0.000024200	0.000024200
880	0.000004540	0.000004540	0.000004540	0.000004540	0.000004540	0.000004540	0.000004540
881	0.000082000	0.000082000	0.000082000	0.000082000	0.000082000	0.000082000	0.000082000
882	0.000045300	0.000045300	0.000045300	0.000045300	0.000045300	0.000045300	0.000045300
883	0.000003710	0.000003710	0.000003710	0.000003710	0.000003710	0.000003710	0.000003710
884	0.000012200	0.000012200	0.000012200	0.000012200	0.000012200	0.000012200	0.000012200
885	0.000018700	0.000018700	0.000018700	0.000018700	0.000018700	0.000018700	0.000018700
886	0.000018000	0.000018000	0.000018000	0.000018000	0.000018000	0.000018000	0.000018000
887	0.000190039	0.000190039	0.000190039	0.000190039	0.000190039	0.000190039	0.000190039
888	0.000128190	0.000128190	0.000128190	0.000128190	0.000128190	0.000128190	0.000128190
889	0.000097400	0.000097400	0.000097400	0.000097400	0.000097400	0.000097400	0.000097400
890	0.000000887	0.000000887	0.000000887	0.000000887	0.000000887	0.000000887	0.000000887
891	0.000000994	0.000000994	0.000000994	0.000000994	0.000000994	0.000000994	0.000000994
892	0.000040100	0.000040100	0.000040100	0.000040100	0.000040100	0.000040100	0.000040100
893	0.000000659	0.000000654	0.000000654	0.000000654	0.000000654	0.000000654	0.000000654
894	0.000001200	0.000001190	0.000001190	0.000001190	0.000001190	0.000001190	0.000001190
895	0.000001470	0.000001470	0.000001470	0.000001470	0.000001470	0.000001470	0.000001470
896	0.000000104	0.000000104	0.000000104	0.000000104	0.000000104	0.000000104	0.000000104
897	0.000000014	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
898	0.000000002	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
899	0.000004870	0.000004870	0.000004870	0.000004870	0.000004870	0.000004870	0.000004870
900	0.000009920	0.000009920	0.000009920	0.000009920	0.000009920	0.000009920	0.000009920
901	0.000003250	0.000003250	0.000003250	0.000003250	0.000003250	0.000003250	0.000003250
902	0.000018000	0.000018000	0.000018000	0.000018000	0.000018000	0.000018000	0.000018000
903	0.000014400	0.000014400	0.000014400	0.000014400	0.000014400	0.000014400	0.000014400
904	0.000017300	0.000017300	0.000017300	0.000017300	0.000017300	0.000017300	0.000017300
905	0.000027600	0.000027600	0.000027600	0.000027600	0.000027600	0.000027600	0.000027600
906	0.000008870	0.000008870	0.000008870	0.000008870	0.000008870	0.000008870	0.000008870
907	0.000002640	0.000002640	0.000002640	0.000002640	0.000002640	0.000002640	0.000002640
908	0.000000945	0.000000945	0.000000945	0.000000945	0.000000945	0.000000945	0.000000945
909	0.000001540	0.000001540	0.000001540	0.000001540	0.000001540	0.000001540	0.000001540
910	0.000021700	0.000021700	0.000021700	0.000021700	0.000021700	0.000021700	0.000021700
911	0.000003570	0.000003570	0.000003570	0.000003570	0.000003570	0.000003570	0.000003570
912	0.000001560	0.000001560	0.000001560	0.000001560	0.000001560	0.000001560	0.000001560
913	0.000011400	0.000011400	0.000011400	0.000011400	0.000011400	0.000011400	0.000011400
914	0.000028100	0.000028100	0.000028100	0.000028100	0.000028100	0.000028100	0.000028100
915	0.000115660	0.000115660	0.000115660	0.000115660	0.000115660	0.000115660	0.000115660
916	0.000082200	0.000082200	0.000082200	0.000082200	0.000082200	0.000082200	0.000082200
917	0.000055900	0.000055900	0.000055900	0.000055900	0.000055900	0.000055900	0.000055900
918	0.000144272	0.000144272	0.000144272	0.000144272	0.000144272	0.000144272	0.000144272
919	0.000006060	0.000006060	0.000006060	0.000006060	0.000006060	0.000006060	0.000006060
920	0.000010100	0.000010100	0.000010100	0.000010100	0.000010100	0.000010100	0.000010100
921	0.000001940	0.000001940	0.000001940	0.000001940	0.000001940	0.000001940	0.000001940
922	0.000012800	0.000012800	0.000012800	0.000012800	0.000012800	0.000012800	0.000012800
923	0.000010400	0.000010400	0.000010400	0.000010400	0.000010400	0.000010400	0.000010400
924	0.000022500	0.000022500	0.000022500	0.000022500	0.000022500	0.000022500	0.000022500
925	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
926	0.000004750	0.000004750	0.000004750	0.000004750	0.000004750	0.000004750	0.000004750
927	0.000003960	0.000003960	0.000003960	0.000003960	0.000003960	0.000003960	0.000003960
928	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
929	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
930	0.000011600	0.000011600	0.000011600	0.000011600	0.000011600	0.000011600	0.000011600
931	0.000086700	0.000086700	0.000086700	0.000086700	0.000086700	0.000086700	0.000086700
932	0.000000894	0.000000894	0.000000894	0.000000894	0.000000894	0.000000894	0.000000894
933	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
934	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
935	0.000004450	0.000004450	0.000004450	0.000004450	0.000004450	0.000004450	0.000004450
936	0.000002190	0.000002190	0.000002190	0.000002190	0.000002190	0.000002190	0.000002190
937	0.000016600	0.000016600	0.000016600	0.000016600	0.000016600	0.000016600	0.000016600
938	0.000006240	0.000006240	0.000006240	0.000006240	0.000006240	0.000006240	0.000006240
939	0.000000321	0.000000321	0.000000321	0.000000321	0.000000321	0.000000321	0.000000321
940	0.000006880	0.000006880	0.000006880	0.000006880	0.000006880	0.000006880	0.000006880
941	0.000005110	0.000004800	0.000004780	0.000004770	0.000004760	0.000004740	0.000004730
942	0.000000171	0.000000171	0.000000171	0.000000171	0.000000171	0.000000171	0.000000171
943	0.000005130	0.000005130	0.000005130	0.000005130	0.000005130	0.000005130	0.000005130
944	0.000004660	0.000004660	0.000004660	0.000004660	0.000004660	0.000004660	0.000004660
945	0.000000113	0.000000113	0.000000113	0.000000113	0.000000113	0.000000113	0.000000113
946	0.000002220	0.000002220	0.000002220	0.000002220	0.000002220	0.000002220	0.000002220
947	0.000000541	0.000000541	0.000000541	0.000000541	0.000000541	0.000000541	0.000000541
948	0.000000404	0.000000404	0.000000404	0.000000404	0.000000404	0.000000404	0.000000404
949	0.000001260	0.000001240	0.000001240	0.000001240	0.000001240	0.000001240	0.000001240
950	0.000004940	0.000004880	0.000004880	0.000004880	0.000004880	0.000004870	0.000004870
951	0.000000038	0.000000038	0.000000038	0.000000038	0.000000037	0.000000037	0.000000000
