Z	DtaMerge_base	DtaMerge_1ft	DtaMerge_2ft	DtaMerge_3ft	DtaMerge_4ft	DtaMerge_5ft	DtaMerge_6ft
942	0.009034078	0.008004164	0.008516168	0.008464473	0.008517966	0.008602900	0.008829792
943	0.013230923	0.011938000	0.012292970	0.012284437	0.012320997	0.012333648	0.012549082
944	0.011787686	0.010628418	0.010935817	0.010927542	0.010960361	0.010971440	0.011164851
945	0.005367071	0.004761693	0.004970849	0.004954807	0.004973905	0.005002150	0.005076266
946	0.010297382	0.009272351	0.009535719	0.009527357	0.009556963	0.009565365	0.009735998
947	0.010267835	0.009590800	0.009481942	0.009364400	0.009425541	0.009528062	0.009756146
948	0.007194855	0.006711051	0.006625754	0.006544377	0.006585804	0.006657502	0.006819542
949	0.006025415	0.005396640	0.005666637	0.005635740	0.005665757	0.005713797	0.005845776
950	0.007601742	0.006841159	0.007175736	0.007139602	0.007175817	0.007234850	0.007394950
951	0.004099126	0.001771120	0.001731262	0.001724571	0.001721690	0.001743791	0.001655987
952	0.003464206	0.001543962	0.001510631	0.001505265	0.001503025	0.001522129	0.000183218
953	0.006524874	0.000857900	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
954	0.008133669	0.007348786	0.007696922	0.007659913	0.007697727	0.007759302	0.007924578
955	0.005973647	0.005402572	0.005644383	0.005616046	0.005643014	0.005686880	0.005807916
956	0.004193476	0.003777583	0.003949032	0.003928219	0.003947871	0.003979720	0.004068615
957	0.005676525	0.005021170	0.005249139	0.005232041	0.005252609	0.005283348	0.005363357
958	0.008432746	0.007438739	0.007802780	0.007777632	0.007808153	0.007855084	0.007975094
959	0.006920065	0.006136660	0.006415153	0.006394928	0.006418828	0.006456357	0.006551340
960	0.002686039	0.002371753	0.002473953	0.002465143	0.002475281	0.002489706	0.002528910
961	0.005435286	0.000614566	0.000593960	0.000573037	0.000529885	0.000511089	0.000340504
962	0.002074546	0.000596100	0.000599569	0.000583566	0.000549844	0.000535124	0.000468433
963	0.002350173	0.000353192	0.000353528	0.000350766	0.000115107	0.000000000	0.000000000
964	0.001537091	0.000019130	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
965	0.007642160	0.006241649	0.006938187	0.006896912	0.006901041	0.006969176	0.007202133
966	0.004903140	0.000490837	0.000471921	0.000460009	0.000435563	0.000424211	0.000187080
967	0.005363603	0.003911085	0.004372542	0.004348880	0.004351676	0.004391434	0.004530374
968	0.006860697	0.004966621	0.005574294	0.005544357	0.005547668	0.005600788	0.005778998
969	0.005123845	0.000601817	0.000580872	0.000566938	0.000540045	0.000527232	0.000419911
970	0.002827061	0.000088342	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
971	0.004543639	0.000340813	0.000325823	0.000318086	0.000302532	0.000295072	0.000235458
972	0.003124184	0.002177281	0.002426299	0.002413130	0.002414968	0.002435594	0.002512945
973	0.002391573	0.001704388	0.002159233	0.002152675	0.002160490	0.002177143	0.002214855
974	0.005756643	0.003609404	0.004050550	0.004028029	0.004030860	0.004068401	0.004199934
975	0.005486097	0.000385783	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
976	0.004920019	0.000893891	0.000817270	0.000816045	0.000814987	0.000815460	0.000818099
977	0.004503194	0.003068341	0.004038856	0.004026437	0.004041719	0.004076570	0.004152243
978	0.001383221	0.001084393	0.001140947	0.001137649	0.001141238	0.001149633	0.001168393
979	0.002265639	0.000865536	0.001051283	0.001048423	0.001050843	0.001057298	0.001072098
980	0.004952951	0.000746423	0.000665820	0.000664632	0.000665334	0.000667322	0.000671341
981	0.005283779	0.001298624	0.001192564	0.001190598	0.001190035	0.001191967	0.001196779
982	0.004216405	0.000401917	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
983	0.002460529	0.000607938	0.000567045	0.000566217	0.000566346	0.000567666	0.000571437
984	0.001741589	0.000466261	0.000440147	0.000439299	0.000439119	0.000439749	0.000441043
985	0.002652562	0.000004614	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
986	0.001047207	0.000827035	0.000859701	0.000856619	0.000860009	0.000864932	0.000878578
