X,Y,masterid,start,end,time_diff,short_span,bc_ped_noi,bc_ped_nof,bc_ped_svA,bc_ped_svB,bc_ped_svC,bc_ped_svO,bc_ped_c_score,ac_ped_noi,ac_ped_nof,ac_ped_svA,ac_ped_svB,ac_ped_svC,ac_ped_svO,ac_ped_c_score,d_ped_noi,d_ped_nof,d_ped_svA,d_ped_svB,d_ped_svC,d_ped_svO,d_ped_c_score,sip_id,combo_treatment
-73.851566006616181,40.880825363282291,547,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.851106036580958,40.881508970556155,39286,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.850651231821516,40.882191790178062,8095,2010-06-01 00:00:00,2013-07-31 00:00:00,1156,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-BP-14.0,10-BP-07.0}","{""Bike Facility-Standard-Consistent"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Turn Bays-None--1"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.8502014946381,40.882869868941356,7195,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.849734882431605,40.883555803177273,14194,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,1,0,0,1,0,0,4,3,0,0,0,3,0,6,2,0,0,-1,3,0,2,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.849277420881847,40.884241504271031,20538,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,4,0,0,1,3,0,10,6,0,0,1,5,0,14,2,0,0,0,2,0,4,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.852373220615405,40.890214212023324,10383,2013-05-01 00:00:00,2013-07-31 00:00:00,91,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-RIS-06.0},"{""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Turn Bays-None--1""}"
-73.851980980243681,40.890921410964374,11325,2013-05-01 00:00:00,2013-07-31 00:00:00,91,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-RIS-06.0},"{""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Turn Bays-None--1""}"
-73.848748127767351,40.881439448572237,10497,2013-06-01 00:00:00,2013-07-31 00:00:00,60,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-BP-14.0},"{""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Turn Bays-None--1""}"
-73.847545332991828,40.880931494599601,39215,2013-06-01 00:00:00,2013-07-31 00:00:00,60,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-BP-14.0},"{""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Turn Bays-None--1""}"
-73.847122509663905,40.880647866866724,32196,2013-06-01 00:00:00,2013-07-31 00:00:00,60,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-BP-14.0},"{""Bike Facility-Standard-Consistent"",""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-73.846140534384475,40.880335074093288,39925,2013-06-01 00:00:00,2013-07-31 00:00:00,60,518,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{13-BP-14.0},"{""Bike Facility-Standard-Consistent"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1""}"
-73.8488204416374,40.8849196670296,24051,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,2,0,0,0,2,0,4,3,0,1,0,2,0,11,1,0,1,0,0,0,7,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.848364172334612,40.885610210538985,18207,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.847903882112021,40.886295983293572,11974,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,4,0,0,2,2,0,12,5,0,0,2,3,0,14,1,0,0,0,1,0,2,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.847443968298123,40.886978530891909,40039,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,2,0,0,0,1,1,3,1,0,1,0,0,0,7,-1,0,1,0,-1,-1,4,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.847049580069793,40.887671816191265,22512,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,2,0,1,0,1,0,9,1,0,0,0,1,0,2,-1,0,-1,0,0,0,-7,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.83074356040369,40.760793690208743,23869,2010-07-01 00:00:00,2010-07-31 00:00:00,30,1095,1,0,0,1,0,0,4,3,0,0,1,2,0,8,2,0,0,0,2,0,4,{10-RIS-08.0},"{""Turn Restrictions-None--1""}"
-73.846654577740637,40.888390619046255,13113,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.846261823277032,40.889098338467264,37320,2010-06-01 00:00:00,2010-06-30 00:00:00,29,1095,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{10-BP-07.0},"{""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.845905686389585,40.889741369375464,21908,2010-06-01 00:00:00,2013-11-30 00:00:00,1278,396,1,0,0,0,1,0,2,3,0,0,0,3,0,6,2,0,0,0,2,0,4,"{10-BP-07.0,12-RIS-03.0}","{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.845232250729666,40.889550672822075,5905,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Crosswalk Markings-High Vis--1"",""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.844157411333995,40.889176218048782,32952,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.843045219416382,40.888821540164699,19641,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.841961495534491,40.88845596759937,10690,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,7,0,3,0,4,0,29,2,0,0,0,2,0,4,-5,0,-3,0,-2,0,-25,{12-RIS-03.0},"{""Turn Bays-None--1"",Neckdown-None--1,""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.841052786541951,40.888553467245856,42910,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.840176168674972,40.888686798534039,25556,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.839205499411477,40.888702216603043,32927,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.838227010058333,40.88864452482543,26772,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,1,0,0,1,0,0,4,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-4,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.837321651104958,40.888741963781655,42431,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.836433590280151,40.888935664197533,17359,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.835548539814511,40.889133504310209,35152,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.834563213282578,40.889347267651985,32121,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.831704658782542,40.728040332283271,27930,2012-10-01 00:00:00,2013-04-30 00:00:00,211,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-PPG-05.0,12-PPG-14.0}","{""Stop Signs-None--1"",Delineators-None--1,""Tactile Strips-None--1"",""Other Ped Space-None--1"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Turn Bays-None--1""}"
-73.821049382429763,40.726111996946614,24746,2012-07-01 00:00:00,2012-07-31 00:00:00,30,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-PPG-02.0},"{""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None""}"
-73.821208321224816,40.726838288796628,19547,2012-07-01 00:00:00,2012-07-31 00:00:00,30,883,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{12-PPG-02.0},"{""Parking Markings-Non-Bike WPL-None"",Neckdown-None--1,""Moving Lane Changes-Removed-None"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None""}"
-73.829841597822835,40.758962280415645,25044,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,4,0,0,2,2,0,12,6,0,0,1,5,0,14,2,0,0,-1,3,0,2,{08-RIS-05.0},"{""Added Median (Tips-Only)-None--1""}"
-73.829636211552909,40.758549779904811,6343,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,5,0,1,2,1,1,18,5,0,2,2,1,0,24,0,0,1,0,0,-1,6,{08-RIS-05.0},"{""Tree Pits-None--1"",""Ped Ramps-None--1"",""Added Median (Tips-Only)-None--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1""}"
-73.831118845530312,40.761548135735396,38960,2010-07-01 00:00:00,2010-07-31 00:00:00,30,1095,3,0,0,1,2,0,8,7,0,1,1,5,0,21,4,0,1,0,3,0,13,{10-RIS-08.0},"{""Turn Restrictions-None--1""}"
-73.830483314416497,40.760271058945911,25939,2010-07-01 00:00:00,2010-07-31 00:00:00,30,1095,4,0,0,1,3,0,10,3,0,0,0,3,0,6,-1,0,0,-1,0,0,-4,{10-RIS-08.0},"{Delineators-None-None,""Sidewalk Expansion-None-None""}"
-73.830139596445107,40.759570445884322,13035,2010-07-01 00:00:00,2010-07-31 00:00:00,30,1095,16,1,2,2,11,1,55,13,0,1,0,12,0,31,-3,-1,-1,-2,1,-1,-24,{10-RIS-08.0},"{Delineators-None-None,Delineators-None--1,""Turn Restrictions-None--1"",""Sidewalk Expansion-None-None""}"
-73.824936235524561,40.762130458131629,25727,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,1,0,0,0,1,0,2,3,0,0,0,3,0,6,2,0,0,0,2,0,4,{08-RIS-05.0},"{""Added Median (Non-Tips)-Flush-None"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Turn Bays-None--1""}"
-73.824422072336304,40.760993831101892,9551,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,2,0,0,0,2,0,4,2,0,0,0,2,0,4,0,0,0,0,0,0,0,{08-RIS-05.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Turn Bays-None--1""}"
-73.825941525449949,40.764350657075056,30936,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,10,0,0,2,8,0,24,6,0,1,2,3,0,21,-4,0,1,0,-5,0,-3,{08-RIS-05.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Added Median (Tips-Only)-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Added Median (Non-Tips)-Flush-None""}"
-73.825315333543443,40.762976311651258,11610,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,1,0,0,0,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,{08-RIS-05.0},"{""Tree Pits-None--1"",""Added Median (Non-Tips)-Flush-None"",""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Turn Bays-None--1""}"
-73.823556674626772,40.7590416786907,20796,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{08-RIS-05.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None""}"
-73.823174885303146,40.75819151117468,38342,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,11,0,2,2,7,0,36,8,0,0,1,7,0,18,-3,0,-2,-1,0,0,-18,{08-RIS-05.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Turn Bays-None--1""}"
-73.823933388070145,40.759893756042651,25295,2008-06-01 00:00:00,2008-10-31 00:00:00,152,1095,3,0,0,0,3,0,6,3,0,1,0,2,0,11,0,0,1,0,-1,0,5,{08-RIS-05.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None""}"
-73.823482451786603,40.764651790935027,18745,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,15,1,0,2,13,0,44,8,0,0,1,7,0,18,-7,-1,0,-1,-6,0,-26,{13-TP-06.0},"{""Signal Timing Change-Traffic Timing Changes--1"",""Added Parking-Temporal-Rush Hour Restrictions"",""Turn Bays-None--1""}"
-73.820666676859005,40.764990814276203,3426,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,6,0,1,1,4,0,19,1,0,0,0,1,0,2,-5,0,-1,-1,-3,0,-17,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.81943495399014,40.765138068235643,24533,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,2,0,0,0,2,0,4,3,0,1,0,2,0,11,1,0,1,0,0,0,7,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.81732488226848,40.76535378995036,21917,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,1,0,0,0,1,0,2,3,0,0,0,3,0,6,2,0,0,0,2,0,4,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.816351983018379,40.765330815705482,32624,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.815166723657114,40.765265700267989,38803,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,1,0,1,0,0,0,7,2,0,0,0,2,0,4,1,0,-1,0,2,0,-3,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.814132461420286,40.765182018269599,1181,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,1,0,0,4,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.811955278624779,40.764867720643096,23030,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.810993486313521,40.76470474008574,18513,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.810054516669979,40.764377311662265,39673,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,1,0,0,4,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.812919867354665,40.765056785360706,18529,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,2,0,0,1,1,0,6,2,0,1,0,1,0,9,0,0,1,-1,0,0,3,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.809134899401244,40.76406963770966,19333,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.808231413478481,40.763797652296077,4141,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.807334743142661,40.763497620398581,9106,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.806431340792159,40.763193914128507,2196,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,2,0,0,1,1,0,6,0,0,0,0,0,0,0,-2,0,0,-1,-1,0,-6,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.803887457891335,40.76226154981152,27681,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,1,0,0,0,1,0,2,4,0,1,1,2,0,15,3,0,1,1,1,0,13,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.802874892941091,40.761448528192687,27100,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,2,0,1,1,0,0,11,0,0,0,0,0,0,0,-2,0,-1,-1,0,0,-11,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.805526727687209,40.762889901535978,20617,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.802048869107139,40.760835577653793,39485,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.801012569983087,40.760076650622722,29614,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.800300390336602,40.759702297698453,9337,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.799400888871773,40.759397219002075,20139,2013-08-01 00:00:00,2013-08-31 00:00:00,30,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-TP-06.0},"{""Added Parking-Temporal-Rush Hour Restrictions""}"
-73.828591329040606,40.878414024350953,28060,2013-07-01 00:00:00,2013-07-31 00:00:00,30,518,0,0,0,0,0,0,0,1,1,0,0,1,0,12,1,1,0,0,1,0,12,{13-BP-11.0},"{""Bike Facility-Buffered-Consistent"",""Parking Markings-Parking Stripe-None""}"
-73.833121898924688,40.889300078506338,20325,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.832214376171862,40.889246903862322,11865,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,2,0,0,0,2,0,4,2,0,0,0,2,0,4,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.831297365757038,40.889192312459492,29213,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.828482433247501,40.88793429866589,38683,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Parking Markings-Non-Bike WPL-None""}"
-73.828253619808152,40.886474085269654,31839,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Parking Markings-Non-Bike WPL-None""}"
-73.827913678156477,40.885990542410084,13685,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,3,0,0,2,1,0,10,3,0,0,0,3,0,6,0,0,0,-2,2,0,-4,{12-RIS-03.0},"{""Parking Markings-Non-Bike WPL-None""}"
-73.829472203435031,40.889082301434449,43067,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.828560507400681,40.888859790407196,10484,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent""}"
-73.828134821213126,40.888584575727116,39135,2012-07-01 00:00:00,2013-11-30 00:00:00,517,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-RIS-03.0},"{""Parking Markings-Non-Bike WPL-None"",""Crosswalk Markings-High Vis-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""New Crossing-None-Stop Control"",""Bike Facility-WPL-Consistent"",""Parking Markings-Bike WPL-None"",""Turn Bays-None--1""}"
-73.765397945866439,40.718356032667764,11442,2012-03-01 00:00:00,2012-05-31 00:00:00,91,944,0,0,0,0,0,0,0,2,0,0,1,1,0,6,2,0,0,1,1,0,6,{12-RIS-01.0},"{""Ped Ramps-None--1"",""Tactile Strips-None--1"",Bollards-Bell--1,""Crosswalk Markings-High Vis--1"",Delineators-None--1,""Ped Refuge Island-None--1"",""Tree Pits-None--1""}"
-73.763607741941513,40.719282141607792,13348,2012-03-01 00:00:00,2012-05-31 00:00:00,91,944,2,0,0,0,2,0,4,4,0,1,0,3,0,13,2,0,1,0,1,0,9,{12-RIS-01.0},"{""Tactile Strips-None--1"",""Signal Hardware-P5--1"",""Ped Refuge Island-None--1"",""Crosswalk Markings-High Vis--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Ped Ramps-None--1"",Bollards-Bell--1,""Tree Pits-None--1""}"
