x,y,sip_id_x,masterid,start,end,before_crash,after_crash,short_span,pdiff,sip_id_y,combo_treatment
-73.790635907851282,40.673405343303394,10-RIS-06.0,15629,2010-08-19 00:00:00,2010-10-01 00:00:00,2,1,-1,-1,10-RIS-06.0,"(""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Non-Bike WPL-None"",""Parking Markings-Non-Bike WPL-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"")"
-73.788086473048679,40.673009625894849,10-RIS-06.0,31419,2010-08-19 00:00:00,2010-10-01 00:00:00,4,8,-1,0.5,10-RIS-06.0,"(""Parking Markings-Parking Stripe-None"",""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"")"
-73.785737309020831,40.672385034268537,10-RIS-06.0,12372,2010-08-19 00:00:00,2010-10-01 00:00:00,1,1,-1,0,10-RIS-06.0,"(""Moving Lane Changes-Removed-None"",""Parking Markings-Non-Bike WPL-None"")"
-73.790215442252318,40.711717044597478,12-RIS-01.0,28160,2012-03-23 00:00:00,2012-05-07 00:00:00,3,7,-1,0.571428571428571,12-RIS-01.0,"(Delineators-None--1,""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Ped Refuge Island-None--1"",Bollards-Bell--1,""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Tree Pits-None--1"")"
-73.787846784346556,40.711810832640396,12-RIS-01.0,29525,2012-03-23 00:00:00,2012-05-07 00:00:00,6,2,-1,-2,12-RIS-01.0,"(""Ped Ramps-None--1"",""Crosswalk Markings-High Vis--1"",""Signal Hardware-P5--1"",""New Crossing-Signalized--1"",""Tree Pits-None--1"",Bollards-Bell--1,""Ped Refuge Island-None--1"",Delineators-None--1,""Tactile Strips-None--1"",""Crosswalk Markings-High Vis--1"")"
-73.785352721675778,40.712283616419199,09-RIS-10.0,9214,2009-09-24 00:00:00,2009-09-30 00:00:00,4,11,-1,0.636363636363636,09-RIS-10.0,"(""Tactile Strips-None--1"",""Tree Pits-None--1"",Bollards-Bell--1,Delineators-None--1,""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Signal Timing Change-LPI--1"",""Signal Timing Change-LPI--1"")"
-73.775299278831199,40.714696313644723,12-RIS-01.0,18657,2012-03-23 00:00:00,2012-05-07 00:00:00,3,2,-1,-0.5,12-RIS-01.0,"(Delineators-None--1,""Tree Pits-None--1"",""Ped Ramps-None--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",Bollards-Bell--1,""Tactile Strips-None--1"",""Ped Refuge Island-None--1"")"
-73.942271689033717,40.751244717925914,11-BP-03.0,2777,2011-11-07 00:00:00,2011-11-08 00:00:00,1,2,-1,0.5,11-BP-03.0,"(""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Standard-Split"",""Bike Facility-Buffered-Split"",""Parking Space Removed-None-None"",""Moving Lane Changes-Narrowed-None"")"
-73.941937364790377,40.787064670537205,13-BP-02.0,43488,2013-03-26 00:00:00,2013-10-10 00:00:00,1,4,447,0.75,13-BP-02.0,"(""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Tree Pits-None--1"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1)"
-73.94055963759034,40.788949465250461,13-BP-02.0,32145,2013-03-26 00:00:00,2013-10-10 00:00:00,2,3,447,0.333333333333333,13-BP-02.0,"(""Signal Hardware-Standard--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Signal Hardware-Standard--1"",""Mixing Zone-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Tree Pits-None--1"")"
-73.857651831345805,40.73366788529448,12-RIS-04.0,36593,2012-07-02 00:00:00,2012-08-17 00:00:00,3,5,-1,0.4,12-RIS-04.0,"(""Moving Lane Changes-Narrowed-None"",""Parking Markings-Non-Bike WPL-None"",""Parking Markings-Non-Bike WPL-None"")"
-73.942927772372983,40.789948822428862,12-BP-12.0,25824,2012-08-20 00:00:00,2012-11-02 00:00:00,6,1,-1,-5,12-BP-12.0,"(""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"",""Moving Lane Changes-Removed-None"",""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",Delineators-None--1,""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"",""Ped Refuge Island-None--1"",Delineators-None--1,""Signal Hardware-Standard--1"")"
-73.942434592448777,40.790626230975747,12-BP-12.0,16709,2012-08-20 00:00:00,2012-11-02 00:00:00,2,3,-1,0.333333333333333,12-BP-12.0,"(""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Signal Hardware-Bike--1"",""Signal Hardware-Bike--1"",""Signal Timing Change-Split Phase--1"",""Signal Timing Change-Split Phase--1"",""Moving Lane Changes-Removed-None"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-73.941504010432496,40.791906605673127,12-BP-12.0,31277,2012-08-20 00:00:00,2012-11-02 00:00:00,1,3,-1,0.666666666666667,12-BP-12.0,"(""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Mixing Zone-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",""Bike Facility-Protected-None"")"
-73.941034969054911,40.792546668429893,12-BP-12.0,5855,2012-08-20 00:00:00,2012-11-02 00:00:00,3,3,-1,0,12-BP-12.0,"(Delineators-None--1,""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"")"
-73.940562796643107,40.793187915363873,12-BP-12.0,14892,2012-08-20 00:00:00,2012-11-02 00:00:00,4,2,-1,-1,12-BP-12.0,"(""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Removed-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Tactile Strips-None--1"",""Parking Space Removed-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Tree Pits-None--1"")"
-73.939629970780274,40.794467104447925,12-BP-12.0,19771,2012-08-20 00:00:00,2012-11-02 00:00:00,5,8,-1,0.375,12-BP-12.0,"(""Moving Lane Changes-Narrowed-None"",""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"")"
-73.939131982299003,40.790904958158123,13-BP-02.0,29353,2013-03-26 00:00:00,2013-10-10 00:00:00,5,4,447,-0.25,13-BP-02.0,"(""Moving Lane Changes-Narrowed-None"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",Delineators-None--1,""Ped Ramps-None--1"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Ped Ramps-None--1"",""Tree Pits-None--1"")"
-73.938193468673816,40.792188194324041,13-BP-02.0,34914,2013-03-26 00:00:00,2013-10-10 00:00:00,1,1,447,0,13-BP-02.0,"(""Ped Refuge Island-None--1"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Ped Refuge Island-None--1"",Delineators-None--1,""Tree Pits-None--1"",""Ped Ramps-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"")"
-73.939188245964047,40.795071900266862,12-BP-12.0,980,2012-08-20 00:00:00,2012-11-02 00:00:00,1,1,-1,0,12-BP-12.0,"(""Parking Markings-Parking Stripe-None"",""Signal Hardware-Standard--1"",""Tree Pits-None--1"",Delineators-None--1,""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Ped Ramps-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Mixing Zone-None--1"",""Parking Space Removed-None--1"")"
-73.9372570512935,40.793474314357113,13-BP-02.0,25745,2013-03-26 00:00:00,2013-10-10 00:00:00,1,1,447,0,13-BP-02.0,"(""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",Delineators-None--1,""Signal Hardware-Standard--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",Delineators-None--1,""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"")"
-73.938285083910458,40.796301476216939,12-BP-12.0,4394,2012-08-20 00:00:00,2012-11-02 00:00:00,2,4,-1,0.5,12-BP-12.0,"(""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Signal Hardware-Standard--1"",""Tree Pits-None--1"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Tactile Strips-None--1"",""Ped Ramps-None--1"",""Tree Pits-None--1"",""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",""Tactile Strips-None--1"",""Parking Space Removed-None--1"",Delineators-None--1)"
-73.937774731319848,40.797002745264145,12-BP-12.0,42126,2012-08-20 00:00:00,2012-11-02 00:00:00,12,3,-1,-3,12-BP-12.0,"(""Signal Timing Change-Split Phase--1"",""Signal Hardware-Bike--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Split Phase--1"",""Signal Hardware-Bike--1"")"
-73.935755482474946,40.815325584675115,11-PPG-03.0,22806,2011-04-04 00:00:00,2011-08-21 00:00:00,2,2,-1,0,11-PPG-03.0,"(""Tree Pits-None-None"",""Moving Lane Changes-Refurb Markings-None"",""Moving Lane Changes-Refurb Markings-None"",Bollards-Bell--1,""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"")"
-73.935912270073544,40.795311837573564,13-BP-02.0,7598,2013-03-26 00:00:00,2013-10-10 00:00:00,3,2,447,-0.5,13-BP-02.0,"(""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Space Removed-None--1"",Delineators-None--1,""Ped Refuge Island-None--1"",""Mixing Zone-None--1"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",""Signal Hardware-Standard--1"")"
-73.935407608212657,40.796004175468013,13-BP-02.0,33887,2013-03-26 00:00:00,2013-10-10 00:00:00,2,3,447,0.333333333333333,13-BP-02.0,"(""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Signal Timing Change-Split Phase--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Tactile Strips-None--1"",""Signal Hardware-Left Turn--1"",Delineators-None--1,""Tree Pits-None--1"",""Signal Hardware-Bike--1"",""Signal Hardware-Standard--1"",""Parking Space Removed-None--1"")"
-73.934912571856572,40.796680649710957,13-BP-02.0,4162,2013-03-26 00:00:00,2013-10-10 00:00:00,2,1,447,-1,13-BP-02.0,"(""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",Delineators-None--1,""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Narrowed-None"",""Parking Space Removed-None--1"")"
-73.933990956762685,40.797932513729961,13-BP-02.0,41016,2013-03-26 00:00:00,2013-10-10 00:00:00,1,1,447,0,13-BP-02.0,"(""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Signal Hardware-Standard--1"",""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"",""Tactile Strips-None--1"",""Moving Lane Changes-Narrowed-None"",Delineators-None--1)"
-73.936821311148265,40.798307338902511,12-BP-12.0,13038,2012-08-20 00:00:00,2012-11-02 00:00:00,4,2,-1,-1,12-BP-12.0,"(""Moving Lane Changes-Removed-None"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Tree Pits-None--1"",Delineators-None--1,""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-73.935739073315546,40.799753064487057,12-BP-12.0,288,2012-08-20 00:00:00,2012-11-02 00:00:00,2,3,-1,0.333333333333333,12-BP-12.0,"(""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"")"
-73.93901753288074,40.810856557210322,11-PPG-03.0,30967,2011-04-04 00:00:00,2011-08-21 00:00:00,4,3,-1,-0.333333333333333,11-PPG-03.0,"(""Moving Lane Changes-Refurb Markings-None"",""Moving Lane Changes-Refurb Markings-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-WPL-None"",""Parking Markings-Bike WPL-None"")"
-73.937617149505954,40.812740364139316,11-PPG-03.0,23816,2011-04-04 00:00:00,2011-08-21 00:00:00,8,6,-1,-0.333333333333333,11-PPG-03.0,"(""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Refurb Markings-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Refurb Markings-None"",""Bike Facility-WPL-None"",""Bike Facility-WPL-Consistent"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent"",""Parking Markings-Bike WPL-None"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Bike Facility-WPL-Consistent"",""Moving Lane Changes-Removed-None"")"
-73.9366885493571,40.814041630595526,11-PPG-03.0,39597,2011-04-04 00:00:00,2011-08-21 00:00:00,2,1,-1,-1,11-PPG-03.0,"(""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Bike Facility-WPL-Consistent"",""Bike Facility-WPL-Consistent"")"
-73.9361201910841,40.812111894018983,11-PPG-03.0,42771,2011-04-04 00:00:00,2011-08-21 00:00:00,7,4,-1,-0.75,11-PPG-03.0,"(""Signal Hardware-Standard--1"",""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",Bollards-Bell--1,""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",Delineators-None--1,""Ped Ramps-None--1"",""Ped Ramps-None--1"",Delineators-None--1,Delineators-None--1,""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Signal Timing Change-Traffic Timing Changes--1"",""Signal Timing Change-Split LPI--1"",""Signal Hardware-P5--1"",""Signal Hardware-P5--1"",""Signal Hardware-P5--1"",""Signal Hardware-P5--1"",""Signal Hardware-Standard--1"",""Signal Hardware-Standard--1"",Bollards-Bell--1,Bollards-Bell--1,""Tree Pits-None--1"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Refurb Markings-Direction Flip"",""Moving Lane Changes-Direction Change-Direction Flip"")"
-73.936172561059323,40.81473098837246,11-PPG-03.0,35815,2011-04-04 00:00:00,2011-08-21 00:00:00,3,3,-1,0,11-PPG-03.0,"(""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Ped Ramps-None--1"",Bollards-Bell--1,""Other Ped Space-None-None"",""Signal Hardware-P5--1"",""Signal Hardware-P5--1"",""Bike Facility-WPL-Consistent"",""Added Median (Tips-Only)-None--1"",""Parking Markings-Bike WPL-None"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Refurb Markings-None"",""Ped Ramps-None--1"",""Signal Hardware-P5--1"",""Tree Pits-None-None"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Signal Hardware-P5--1"",""Tactile Strips-None--1"",""Ped Ramps-None--1"")"
-73.935373556094021,40.800162447797739,12-BP-12.0,28421,2012-08-20 00:00:00,2012-11-02 00:00:00,2,1,-1,-1,12-BP-12.0,"(""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"")"
-73.934916279990304,40.800791261355002,12-BP-12.0,1011,2012-08-20 00:00:00,2012-11-02 00:00:00,1,1,-1,0,12-BP-12.0,"(""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",Delineators-None--1,""Parking Space Removed-None--1"",""Turn Bays-None--1"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"")"
-73.934061953064614,40.802076922841401,12-BP-12.0,11128,2012-08-20 00:00:00,2012-11-02 00:00:00,6,1,-1,-5,12-BP-12.0,"(""Signal Hardware-Standard--1"",""Signal Hardware-Standard--1"",""Tree Pits-None--1"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",Delineators-None--1,""Tree Pits-None--1"",Delineators-None--1,""Parking Space Removed-None--1"",""Moving Lane Changes-Removed-None"")"
-73.933576448450651,40.802752180506701,12-BP-12.0,5683,2012-08-20 00:00:00,2012-11-02 00:00:00,3,7,-1,0.571428571428571,12-BP-12.0,"(""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"")"
-73.922886298318446,40.809105864174967,13-BP-13.0,38312,2013-10-09 00:00:00,2013-10-25 00:00:00,4,1,432,-3,13-BP-13.0,"(Neckdown-None--1,""Bike Facility-Standard-Consistent"",Delineators-None--1,""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Tactile Strips-None--1"")"
-73.919224690542336,40.807558380840391,13-BP-13.0,11047,2013-10-09 00:00:00,2013-10-25 00:00:00,4,5,432,0.2,13-BP-13.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"")"
-73.917479895999094,40.806822095198939,13-BP-13.0,30753,2013-10-09 00:00:00,2013-10-25 00:00:00,5,3,432,-0.666666666666667,13-BP-13.0,"(""Tactile Strips-None--1"",Delineators-None--1,Delineators-None--1,Delineators-None--1,""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",Neckdown-None--1,Neckdown-None--1,Neckdown-None--1,Neckdown-None--1,""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"",Delineators-None--1,""Parking Markings-Parking Stripe-None"")"
-73.912787678954942,40.804839758945704,13-BP-13.0,20494,2013-10-09 00:00:00,2013-10-25 00:00:00,2,1,432,-1,13-BP-13.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Sharrows-Consistent"")"
-73.912172242642256,40.804598784952724,13-BP-13.0,31345,2013-10-09 00:00:00,2013-10-25 00:00:00,2,5,432,0.6,13-BP-13.0,"(""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"",""Added Parking-Angled-None"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"")"
-73.940664293236097,40.834731366518248,10-PPG-07.0,16620,2010-09-13 00:00:00,2010-12-06 00:00:00,1,6,-1,0.833333333333333,10-PPG-07.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Split"",""Bike Facility-Sharrows-None"")"
-73.940216646964885,40.835358373680648,10-PPG-07.0,1134,2010-09-13 00:00:00,2010-12-06 00:00:00,4,2,-1,-1,10-PPG-07.0,"(""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Tree Pits-None-None"",""Other Ped Space-None-None"",""Tree Pits-None-None"",Benches-None-None,""Bike Facility-Sharrows-Split"",""Crosswalk Markings-High Vis--1"",""Other Ped Space-None-None"",""Parking Markings-Parking Stripe-None"",Neckdown-None--1,""Tactile Strips-None--1"",""Tactile Strips-None--1"",Benches-None-None,""Bike Facility-Sharrows-Split"",""Crosswalk Markings-High Vis--1"")"
