MPOCE10,TADCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
53199100,00000046,5319910000000046,G6300,S,68631655,358672,+47.5761515,-121.9794044
53199100,00000038,5319910000000038,G6300,S,1304920945,11845700,+47.2421093,-121.7016301
53199100,00000063,5319910000000063,G6300,S,2153593942,45028555,+47.5958269,-121.4709277
53199100,00000055,5319910000000055,G6300,S,15017030,4367249,+47.7165981,-122.2328020
53199100,00000003,5319910000000003,G6300,S,12234117,14569645,+47.7005477,-122.4014565
53199100,00000001,5319910000000001,G6300,S,11126966,6208491,+47.7223717,-122.3643332
53199100,00000004,5319910000000004,G6300,S,11725915,1033231,+47.6878012,-122.3349532
53199100,00000002,5319910000000002,G6300,S,10564822,4017661,+47.7164054,-122.2903643
53199100,00000060,5319910000000060,G6300,S,21931618,4544,+47.7557848,-122.1867173
53199100,00000056,5319910000000056,G6300,S,11937205,3768738,+47.6988941,-122.2012288
53199100,00000061,5319910000000061,G6300,S,47332063,272829,+47.7400001,-122.1213025
53199100,00000053,5319910000000053,G6300,S,25276358,27137,+47.6859630,-122.1375617
53199100,00000051,5319910000000051,G6300,S,21304149,1494069,+47.6410054,-122.1458966
53199100,00000044,5319910000000044,G6300,S,22737018,3820045,+47.5696740,-122.1306910
53199100,00000047,5319910000000047,G6300,S,20162003,4083954,+47.5939834,-122.1806427
53199100,00000042,5319910000000042,G6300,S,63418740,0,+47.5231809,-122.0860344
53199100,00000041,5319910000000041,G6300,S,21250509,965001,+47.5289995,-122.1797764
53199100,00000040,5319910000000040,G6300,S,47379206,168049,+47.4781060,-122.1074401
53199100,00000020,5319910000000020,G6300,S,37943854,4807089,+47.4792770,-122.2151905
53199100,00000037,5319910000000037,G6300,S,48676833,3852736,+47.4232047,-122.1215471
53199100,00000036,5319910000000036,G6300,S,17016701,278299,+47.4284512,-122.1838478
53199100,00000033,5319910000000033,G6300,S,21748545,668504,+47.3670975,-122.1304508
53199100,00000032,5319910000000032,G6300,S,137232682,4196526,+47.3114547,-122.0634591
53199100,00000030,5319910000000030,G6300,S,36129432,339931,+47.2775514,-122.2106667
53199100,00000028,5319910000000028,G6300,S,14165118,163997,+47.3172027,-122.3165781
53199100,00000029,5319910000000029,G6300,S,41318320,883231,+47.3055351,-122.2804086
53199100,00000021,5319910000000021,G6300,S,119289001,143379690,+47.4206653,-122.4355634
53199100,00000024,5319910000000024,G6300,S,11002407,5186848,+47.3903432,-122.3193007
53199100,00000026,5319910000000026,G6300,S,15950143,20509696,+47.3499175,-122.3479020
53199100,00000027,5319910000000027,G6300,S,26350699,6230116,+47.3032162,-122.3669703
53199100,00000062,5319910000000062,G6300,S,131158833,1894153,+47.7339245,-121.9830872
53199100,00000006,5319910000000006,G6300,S,8212604,2088607,+47.6712724,-122.3834331
53199100,00000008,5319910000000008,G6300,S,13121929,34337056,+47.6435412,-122.4200412
53199100,00000015,5319910000000015,G6300,S,20260355,44408864,+47.5495143,-122.4234966
53199100,00000023,5319910000000023,G6300,S,39870224,981685,+47.4230035,-122.2545901
53199100,00000022,5319910000000022,G6300,S,24811006,453907,+47.4436741,-122.3021306
53199100,00000025,5319910000000025,G6300,S,28765651,361138,+47.3725689,-122.2315176
53199100,00000031,5319910000000031,G6300,S,32780138,514950,+47.3388509,-122.2063822
53199100,00000035,5319910000000035,G6300,S,10114005,94359,+47.4018061,-122.1848401
53199100,00000018,5319910000000018,G6300,S,10024788,1145872,+47.5019031,-122.3531391
53199100,00000016,5319910000000016,G6300,S,18788829,3803365,+47.5547241,-122.3564980
53199100,00000005,5319910000000005,G6300,S,18403516,11081968,+47.6771328,-122.2709165
53199100,00000007,5319910000000007,G6300,S,10899460,1503302,+47.6584882,-122.3203155
53199100,00000010,5319910000000010,G6300,S,8405758,4521646,+47.6300953,-122.2934360
53199100,00000013,5319910000000013,G6300,S,8221731,4773885,+47.6086018,-122.2899397
53199100,00000014,5319910000000014,G6300,S,19438203,5179241,+47.5760957,-122.3059825
53199100,00000043,5319910000000043,G6300,S,16373805,17579682,+47.5677164,-122.2327755
53199100,00000017,5319910000000017,G6300,S,29972979,7189021,+47.5341831,-122.2822543
53199100,00000019,5319910000000019,G6300,S,22199470,690729,+47.4947651,-122.3004145
53199100,00000009,5319910000000009,G6300,S,9774269,1265008,+47.6352829,-122.3513658
53199100,00000011,5319910000000011,G6300,S,3434435,6880471,+47.6067909,-122.3618298
53199100,00000012,5319910000000012,G6300,S,3162059,0,+47.6134844,-122.3210952
06197501,20490005,0619750120490005,G6300,S,5016600,27370,+33.9022996,-118.2263185
06197501,20620000,0619750120620000,G6300,S,13362452,20879,+33.8960575,-118.2683015
06197501,21610003,0619750121610003,G6300,S,30930689,472515,+33.8531138,-118.2406460
06197501,21640001,0619750121640001,G6300,S,5839255,1075,+33.7167196,-118.2965879
06197501,21640003,0619750121640003,G6300,S,7175385,1098,+33.7372507,-118.3112528
06197501,21590001,0619750121590001,G6300,S,4270635,0,+33.8674101,-118.3977856
06197501,21590003,0619750121590003,G6300,S,7061963,10360,+33.8869755,-118.3971108
06197501,21600001,0619750121600001,G6300,S,9064481,0,+33.8735325,-118.3707009
06197501,20830005,0619750120830005,G6300,S,4732056,3300,+34.0581476,-118.3504759
06197501,20810001,0619750120810001,G6300,S,4140188,28538,+34.0387457,-118.3737831
06197501,20810003,0619750120810003,G6300,S,3409574,0,+34.0368551,-118.3465126
06197501,20860000,0619750120860000,G6300,S,14807059,71652,+34.0041626,-118.3644957
06197501,21610002,0619750121610002,G6300,S,7523497,62732,+33.8363491,-118.2735068
06197501,20550003,0619750120550003,G6300,S,2609832,0,+34.0082186,-118.2658680
06197501,20550004,0619750120550004,G6300,S,2829336,0,+33.9952411,-118.2536235
06197501,20780004,0619750120780004,G6300,S,3163258,0,+33.9717032,-118.2849683
06197501,20550005,0619750120550005,G6300,S,4295948,529,+33.9847198,-118.2673646
06197501,20560001,0619750120560001,G6300,S,3095781,0,+33.9819097,-118.2461434
06197501,20540002,0619750120540002,G6300,S,3278151,0,+33.9674237,-118.2673410
06197501,20510001,0619750120510001,G6300,S,4025541,2821,+33.9741900,-118.2068006
06197501,21260005,0619750121260005,G6300,S,6919812,0,+34.0142080,-117.8945472
06197501,21260001,0619750121260001,G6300,S,15001132,41438,+34.0517936,-117.8922770
06197501,21360005,0619750121360005,G6300,S,10441116,145858,+34.1576569,-118.0962503
06197501,21260002,0619750121260002,G6300,S,7039067,2038,+34.0491710,-117.9205847
06197501,21110000,0619750121110000,G6300,S,22611867,360125,+34.1205212,-117.7699278
06197501,21290002,0619750121290002,G6300,S,6272139,49963,+34.1368558,-118.0649129
06197501,21290001,0619750121290001,G6300,S,7998852,204935,+34.1192740,-118.0126259
06197501,21430001,0619750121430001,G6300,S,6800534,365540,+34.0968422,-118.0422262
06197501,20800003,0619750120800003,G6300,S,4855009,0,+33.9810076,-118.3318452
06197501,21540001,0619750121540001,G6300,S,4841073,2993,+33.9734697,-118.3550489
06197501,20780002,0619750120780002,G6300,S,4975493,0,+33.9562355,-118.3074009
06197501,21550002,0619750121550002,G6300,S,7364288,0,+33.9353645,-118.3012704
06197501,20520003,0619750120520003,G6300,S,3240371,0,+34.0430745,-118.1987969
06197501,20450001,0619750120450001,G6300,S,4072001,0,+34.0531501,-118.1817571
06197501,20520002,0619750120520002,G6300,S,3526524,18298,+34.0465323,-118.2135016
06197501,20450002,0619750120450002,G6300,S,3614502,0,+34.0393537,-118.1768256
06197501,20770001,0619750120770001,G6300,S,2970279,0,+34.0059817,-118.2805127
06197501,21430002,0619750121430002,G6300,S,7208845,0,+34.1109418,-118.0632251
06197501,21280003,0619750121280003,G6300,S,7086952,0,+34.0831965,-118.1210238
06197501,20720000,0619750120720000,G6300,S,14777126,5901,+34.0792300,-118.4024374
06197501,20540005,0619750120540005,G6300,S,4387674,0,+33.9407149,-118.2383518
06197501,20560003,0619750120560003,G6300,S,5009422,0,+33.9643043,-118.2304124
06197501,20570001,0619750120570001,G6300,S,5379247,0,+33.9173129,-118.2047495
06197501,20490001,0619750120490001,G6300,S,11278410,61142,+33.8789460,-118.2382292
06197501,21640002,0619750121640002,G6300,S,3875733,6249,+33.7392210,-118.2912212
06196800,00088820,0619680000088820,G6300,S,36166563,32700,+37.7324301,-121.3940200
06196800,00088824,0619680000088824,G6300,S,165036839,3686552,+37.8409758,-121.1920509
06196800,00088827,0619680000088827,G6300,S,47906542,0,+37.7710979,-121.2082239
06196800,00088823,0619680000088823,G6300,S,344713503,2448310,+37.8072883,-121.0440347
06196800,00088809,0619680000088809,G6300,S,26796456,2658223,+37.9757911,-121.3623551
06196800,00088808,0619680000088808,G6300,S,9363342,772237,+38.0053039,-121.3429640
06196800,00088804,0619680000088804,G6300,S,16671749,810590,+38.0265634,-121.3701787
06196800,00088806,0619680000088806,G6300,S,8637420,59084,+38.0191325,-121.3079735
06196800,00088807,0619680000088807,G6300,S,14483042,80830,+38.0116075,-121.2707061
06196800,00088803,0619680000088803,G6300,S,73064078,1903168,+38.0793330,-121.3219779
06197501,20540001,0619750120540001,G6300,S,3633444,0,+33.9370119,-118.2763917
06197501,20540003,0619750120540003,G6300,S,4100478,403,+33.9515516,-118.2662321
06197501,20560002,0619750120560002,G6300,S,3523530,0,+33.9620515,-118.2495649
06197501,21560002,0619750121560002,G6300,S,10044494,0,+33.9643900,-118.3873891
06197501,21540002,0619750121540002,G6300,S,4375538,0,+33.9557491,-118.3637451
06197501,21560001,0619750121560001,G6300,S,22155689,114488,+33.9421080,-118.4174880
06197501,21540004,0619750121540004,G6300,S,8286853,59582,+33.9593132,-118.3343739
06197501,21370002,0619750121370002,G6300,S,8704778,170961,+34.0545193,-118.0896581
06197501,20590003,0619750120590003,G6300,S,11391538,3427,+34.0295794,-118.1036956
06197501,20440001,0619750120440001,G6300,S,12313066,19754,+33.9531047,-117.9988814
06197501,20420003,0619750120420003,G6300,S,15031669,233744,+34.0132883,-118.0555769
06197501,20420002,0619750120420002,G6300,S,6585510,864540,+33.9895242,-118.0892994
06197501,20330003,0619750120330003,G6300,S,6320034,0,+33.9417645,-118.0308329
06197501,20420001,0619750120420001,G6300,S,7464888,272560,+33.9711634,-118.1037566
06197501,21700002,0619750121700002,G6300,S,6238081,0,+33.8445217,-118.3656079
06197501,20830006,0619750120830006,G6300,S,5644840,0,+34.0519339,-118.3703542
06197501,20810004,0619750120810004,G6300,S,6673137,5657,+34.0266467,-118.3465774
06197501,20800001,0619750120800001,G6300,S,3482342,0,+34.0116196,-118.3473306
06197501,20780001,0619750120780001,G6300,S,3343722,0,+33.9418514,-118.2871135
06197501,20890004,0619750120890004,G6300,S,24021858,17430,+34.4561802,-118.5592634
06196800,00088819,0619680000088819,G6300,S,10346754,0,+37.7521977,-121.4574444
06196800,00088822,0619680000088822,G6300,S,15049419,0,+37.7129394,-121.4545785
06196800,00088821,0619680000088821,G6300,S,10403149,0,+37.7251222,-121.4347178
06196800,00088815,0619680000088815,G6300,S,13701379,17365,+37.9736021,-121.2461377
06196800,00088817,0619680000088817,G6300,S,82212948,149852,+37.9048464,-121.2329727
06196800,00088825,0619680000088825,G6300,S,19660052,0,+37.8184169,-121.2010975
06196800,00088813,0619680000088813,G6300,S,12554687,74786,+37.9509307,-121.2790820
06196800,00088812,0619680000088812,G6300,S,11924912,657062,+37.9633821,-121.3029095
06196800,00088810,0619680000088810,G6300,S,7887055,34811,+37.9949465,-121.3186362
06196800,00088811,0619680000088811,G6300,S,8449455,338330,+37.9800909,-121.3073548
06196800,00088816,0619680000088816,G6300,S,12281646,42029,+37.9232867,-121.2728331
06196800,00088814,0619680000088814,G6300,S,11062725,356633,+37.9246721,-121.3130463
06197501,21540003,0619750121540003,G6300,S,2575326,0,+33.9436349,-118.3547622
06197501,21520001,0619750121520001,G6300,S,6551895,960,+33.9157131,-118.3692128
06197501,21520005,0619750121520005,G6300,S,3503607,4161,+33.9282177,-118.3497594
06197501,21520004,0619750121520004,G6300,S,3397046,0,+33.9118933,-118.3540211
06197501,21580000,0619750121580000,G6300,S,5083548,0,+33.8884097,-118.3531518
06197501,21700001,0619750121700001,G6300,S,9923766,42766,+33.8700064,-118.3314591
06197501,21590002,0619750121590002,G6300,S,16893339,4084,+33.9096235,-118.4094782
06197501,20250003,0619750120250003,G6300,S,8993974,81357,+33.8417648,-118.0954667
06197501,20450004,0619750120450004,G6300,S,3597011,0,+34.0188591,-118.1429215
06197501,20540004,0619750120540004,G6300,S,4091014,22947,+33.9332168,-118.2601763
06197501,20490004,0619750120490004,G6300,S,5566861,76818,+33.9047492,-118.2472691
06197501,20270004,0619750120270004,G6300,S,5600148,379479,+33.8679818,-118.1949854
06197501,20270003,0619750120270003,G6300,S,2990946,0,+33.8538453,-118.1806258
06196800,00088826,0619680000088826,G6300,S,13005922,0,+37.8047685,-121.1892788
06196800,00088805,0619680000088805,G6300,S,9883698,95510,+38.0395522,-121.3082809
06197501,20840002,0619750120840002,G6300,S,6188145,0,+34.0456855,-118.4252448
06197501,20840001,0619750120840001,G6300,S,7473222,3034,+34.0418282,-118.4028230
06197501,21450002,0619750121450002,G6300,S,5111461,11923,+34.0229668,-118.4331416
06197501,21450003,0619750121450003,G6300,S,6068366,21016,+34.0080066,-118.4343657
06197501,20310001,0619750120310001,G6300,S,8387655,157341,+33.8377418,-118.1822680
06197501,20690001,0619750120690001,G6300,S,2305376,0,+34.0448505,-118.2770008
06197501,20690005,0619750120690005,G6300,S,1225247,0,+34.0666355,-118.2807429
06197501,20690004,0619750120690004,G6300,S,1429573,34211,+34.0616004,-118.2755882
06197501,21080002,0619750121080002,G6300,S,4382797,1672,+34.2066365,-118.4596472
06197501,21080004,0619750121080004,G6300,S,3074707,16134,+34.1993795,-118.4334405
06197501,21080003,0619750121080003,G6300,S,3874413,0,+34.1926740,-118.4515972
06197501,21090001,0619750121090001,G6300,S,5131271,42291,+34.1822811,-118.4330668
06197501,21490002,0619750121490002,G6300,S,7050763,3025,+34.0268894,-118.4665118
06197501,20730000,0619750120730000,G6300,S,13197725,62212,+34.0058204,-118.3967807
06197501,21460002,0619750121460002,G6300,S,5464212,108388,+33.9907549,-118.4230731
06197501,21460001,0619750121460001,G6300,S,9112554,1763530,+33.9694640,-118.4423433
06197501,21470000,0619750121470000,G6300,S,8094418,78847,+33.9913743,-118.4617795
06197501,21480000,0619750121480000,G6300,S,7285997,3878,+34.0462420,-118.4546395
06197501,21090003,0619750121090003,G6300,S,6689847,50341,+34.1635391,-118.4284906
06197501,20930001,0619750120930001,G6300,S,9006304,520088,+34.2203633,-118.4095048
06197501,20910006,0619750120910006,G6300,S,4998752,16517,+34.1957243,-118.4085383
06197501,21040005,0619750121040005,G6300,S,5657881,59982,+34.2201730,-118.4384335
06197501,20920001,0619750120920001,G6300,S,13343751,81424,+34.1395324,-118.4008456
06197501,20750001,0619750120750001,G6300,S,12077503,3009,+34.1065538,-118.3682345
06197501,20900003,0619750120900003,G6300,S,11113186,39036,+34.1641968,-118.3291616
06197501,20230000,0619750120230000,G6300,S,235822310,1042351,+34.0665447,-118.7830049
06197501,20980003,0619750120980003,G6300,S,16524395,18172,+34.3174320,-118.4672710
06197501,20950002,0619750120950002,G6300,S,8612344,0,+34.2690640,-118.4899419
06197501,20950003,0619750120950003,G6300,S,5571299,0,+34.2577086,-118.4978529
06197501,21040001,0619750121040001,G6300,S,7705498,0,+34.2357509,-118.4825546
06197501,21060004,0619750121060004,G6300,S,9802490,27763,+34.2049813,-118.4968540
06197501,21030003,0619750121030003,G6300,S,12359081,277445,+34.1723611,-118.4921891
06197501,21030002,0619750121030002,G6300,S,20090450,547974,+34.1481589,-118.4968907
06197501,20160000,0619750120160000,G6300,S,2549006152,14505687,+34.7049504,-118.5752529
06197501,20190003,0619750120190003,G6300,S,195029385,929465,+34.6202091,-118.0252583
06197501,20190001,0619750120190001,G6300,S,134970805,370527,+34.6101121,-118.2692684
06197501,20850002,0619750120850002,G6300,S,3930524,0,+34.0682213,-118.4471836
06197501,21450001,0619750121450001,G6300,S,2349282,0,+34.0239685,-118.4055968
06197501,20680000,0619750120680000,G6300,S,7955305,6531,+34.0393681,-118.2635272
06197501,20550001,0619750120550001,G6300,S,3088301,0,+34.0211669,-118.2547194
06197501,20550002,0619750120550002,G6300,S,3065175,0,+34.0073211,-118.2470672
06197501,20690003,0619750120690003,G6300,S,1941276,0,+34.0630754,-118.2616978
06197501,20690002,0619750120690002,G6300,S,1354534,0,+34.0540547,-118.2660093
06197501,20900004,0619750120900004,G6300,S,11691746,684,+34.1857698,-118.3462444
06197501,20900001,0619750120900001,G6300,S,17605089,58294,+34.2031746,-118.3089503
06197501,20930002,0619750120930002,G6300,S,15368561,104510,+34.2324933,-118.3715515
06197501,20900002,0619750120900002,G6300,S,4503044,0,+34.1854326,-118.3128596
06197501,20330002,0619750120330002,G6300,S,5698667,0,+33.9283873,-117.9985800
06197501,21490004,0619750121490004,G6300,S,5086365,0,+34.0185755,-118.4896127
06197501,21490001,0619750121490001,G6300,S,4163444,0,+34.0076607,-118.4758556
06197501,21440001,0619750121440001,G6300,S,60179540,38472,+34.0794493,-118.5483058
06197501,20000000,0619750120000000,G6300,S,341050407,1720073715,+33.3800490,-118.5008890
06197501,21490003,0619750121490003,G6300,S,5498739,0,+34.0338944,-118.4983378
06197501,21440002,0619750121440002,G6300,S,38468237,1371,+34.0924793,-118.4910053
06197501,20950001,0619750120950001,G6300,S,32850379,889947,+34.3038634,-118.5102909
06197501,20880001,0619750120880001,G6300,S,105991748,232456,+34.3789388,-118.6108442
06197501,20200000,0619750120200000,G6300,S,76502532,313120,+34.1211218,-118.7391708
06197501,21000001,0619750121000001,G6300,S,67048033,14101,+34.3133241,-118.6030591
06197501,20890001,0619750120890001,G6300,S,19336423,25864,+34.3661836,-118.5368073
06197501,21100001,0619750121100001,G6300,S,1345255863,5257300,+34.2731023,-118.0095004
06197501,20600003,0619750120600003,G6300,S,2659941,0,+33.9537759,-118.2052663
06197501,20600001,0619750120600001,G6300,S,10320750,303352,+33.9396625,-118.1769696
06197501,20410002,0619750120410002,G6300,S,7508700,178749,+33.8973002,-118.1708972
06197501,20490003,0619750120490003,G6300,S,3919117,0,+33.9033808,-118.2035782
06197501,21700003,0619750121700003,G6300,S,14247855,116253,+33.8403577,-118.3269482
06197501,20800002,0619750120800002,G6300,S,5594994,598,+34.0056568,-118.3262158
06197501,20390002,0619750120390002,G6300,S,10823864,25260,+33.9069745,-117.9990789
06197501,21380000,0619750121380000,G6300,S,15162465,879917,+34.0426127,-118.0540915
06197501,21320003,0619750121320003,G6300,S,7001369,0,+34.0604027,-118.0268572
06197501,20440003,0619750120440003,G6300,S,11930534,17029,+33.9962883,-118.0427853
06197501,20440004,0619750120440004,G6300,S,13812846,10888,+33.9753393,-118.0161099
06197501,20440002,0619750120440002,G6300,S,6186451,115356,+33.9730429,-118.0548105
06197501,20750004,0619750120750004,G6300,S,4750370,0,+34.0857963,-118.3473615
06197501,20920002,0619750120920002,G6300,S,11528607,253625,+34.1410889,-118.3641886
06197501,20630002,0619750120630002,G6300,S,5435776,27745,+34.1639629,-118.2861894
06197501,20760002,0619750120760002,G6300,S,20270048,380834,+34.1412655,-118.3009695
06197501,20760001,0619750120760001,G6300,S,15052329,337932,+34.1248995,-118.3231411
06197501,20590001,0619750120590001,G6300,S,6262352,71947,+33.9955818,-118.1171453
06197501,20930003,0619750120930003,G6300,S,8134312,15394,+34.2111721,-118.3806907
06197501,20190002,0619750120190002,G6300,S,23994191,51841,+34.6182196,-118.1722647
06197501,20880003,0619750120880003,G6300,S,443534703,11558455,+34.5385806,-118.5041444
06197501,20890006,0619750120890006,G6300,S,27199470,7615,+34.4194555,-118.5087094
06197501,20890007,0619750120890007,G6300,S,15178706,1241,+34.4073823,-118.4828929
06197501,20890008,0619750120890008,G6300,S,44033499,16720,+34.4020424,-118.4360260
06197501,20880002,0619750120880002,G6300,S,230108208,1638491,+34.5366160,-118.7065201
06197501,20210000,0619750120210000,G6300,S,106453376,144782,+34.1161991,-118.6418422
06197501,21020001,0619750121020001,G6300,S,11953622,12733,+34.1705290,-118.6380792
06197501,21020002,0619750121020002,G6300,S,8209783,35310,+34.1757729,-118.6156624
06197501,21010001,0619750121010001,G6300,S,14245354,16285,+34.2039063,-118.6481635
06197501,21010002,0619750121010002,G6300,S,5020577,45978,+34.1983805,-118.6069730
06197501,21000003,0619750121000003,G6300,S,24802434,2388096,+34.2477204,-118.6276262
06197501,21010004,0619750121010004,G6300,S,7511533,24210,+34.2147297,-118.5944009
06197501,21060002,0619750121060002,G6300,S,4618142,21189,+34.2110905,-118.5513497
06197501,21060005,0619750121060005,G6300,S,7089217,0,+34.2109596,-118.5186116
06197501,21060003,0619750121060003,G6300,S,5395150,46687,+34.1915930,-118.5303562
06197501,21060001,0619750121060001,G6300,S,4875625,37308,+34.1900977,-118.5510277
06197501,21030001,0619750121030001,G6300,S,20746347,0,+34.1540580,-118.5478312
06197501,21020003,0619750121020003,G6300,S,19345514,1794,+34.1633985,-118.5854186
06197501,20280005,0619750120280005,G6300,S,9688732,129763,+33.7895423,-118.1139425
06197501,20280003,0619750120280003,G6300,S,10007725,1148424,+33.7635195,-118.1176318
06197501,20280001,0619750120280001,G6300,S,2454254,0,+33.7829001,-118.1594873
06197501,20280002,0619750120280002,G6300,S,3925302,0,+33.7678680,-118.1540310
06197501,20310002,0619750120310002,G6300,S,2552822,46959,+33.7930378,-118.1882701
06197501,20290004,0619750120290004,G6300,S,2610341,157358,+33.7725822,-118.1983772
06197501,20270002,0619750120270002,G6300,S,4329898,44356,+33.8736803,-118.1815952
06197501,20910004,0619750120910004,G6300,S,4580082,3900,+34.1821342,-118.3905051
06197501,20910002,0619750120910002,G6300,S,4230093,1374,+34.1821527,-118.3664765
06197501,20910005,0619750120910005,G6300,S,4604812,25093,+34.1732646,-118.4043973
06197501,20910003,0619750120910003,G6300,S,4546598,498,+34.1762539,-118.3802589
06197501,20650002,0619750120650002,G6300,S,6132796,0,+34.1181725,-118.2354108
06197501,20650001,0619750120650001,G6300,S,7738018,190281,+34.1136210,-118.2497971
06197501,20640002,0619750120640002,G6300,S,3516858,853,+34.1308211,-118.2529965
06197501,20910001,0619750120910001,G6300,S,3711129,0,+34.1600719,-118.3664388
06197501,21010003,0619750121010003,G6300,S,5718327,42258,+34.1987822,-118.5778129
06197501,21050001,0619750121050001,G6300,S,9271080,64047,+34.2566363,-118.5431746
06197501,21000002,0619750121000002,G6300,S,15052400,26996,+34.2548155,-118.5746211
06197501,21000004,0619750121000004,G6300,S,8328088,25614,+34.2277794,-118.5804832
06197501,21050003,0619750121050003,G6300,S,9991992,6116,+34.2410138,-118.5105566
06197501,21050002,0619750121050002,G6300,S,6998420,19317,+34.2364037,-118.5327870
06197501,20890003,0619750120890003,G6300,S,13600210,47194,+34.4158169,-118.5567818
06197501,20890002,0619750120890002,G6300,S,9076626,5604,+34.3841725,-118.5230873
06197501,20890005,0619750120890005,G6300,S,8642317,36087,+34.4479192,-118.5293656
06197501,20490002,0619750120490002,G6300,S,5655913,147043,+33.8879808,-118.2035419
06197501,20780003,0619750120780003,G6300,S,4288959,0,+33.9752970,-118.3046801
06197501,21550001,0619750121550001,G6300,S,6875134,45835,+33.8887080,-118.2868517
06197501,21510001,0619750121510001,G6300,S,5279777,44165,+33.8789062,-118.3016459
06197501,20790004,0619750120790004,G6300,S,4021754,0,+34.0220172,-118.3077912
06197501,20790005,0619750120790005,G6300,S,2536350,0,+34.0073025,-118.2998153
06197501,20770003,0619750120770003,G6300,S,4333301,472,+33.9937050,-118.3067435
06197501,20640004,0619750120640004,G6300,S,3315060,10923,+34.1484616,-118.2629345
06197501,20760004,0619750120760004,G6300,S,3794031,0,+34.0973061,-118.2967040
06197501,20760003,0619750120760003,G6300,S,1826723,0,+34.0872165,-118.2968071
06197501,20640001,0619750120640001,G6300,S,2732054,0,+34.1415108,-118.2367760
06197501,20640003,0619750120640003,G6300,S,2602398,7068,+34.1490894,-118.2474484
06197501,20650004,0619750120650004,G6300,S,9143687,30513,+34.1384902,-118.2067778
06197501,20630004,0619750120630004,G6300,S,29444952,145198,+34.1909842,-118.2553290
06197501,21620000,0619750121620000,G6300,S,12005774,39644,+33.8326718,-118.2968062
06197501,21610001,0619750121610001,G6300,S,15692985,253482,+33.8125668,-118.2568519
06197501,21650002,0619750121650002,G6300,S,8765161,41406,+33.7937410,-118.2497405
06197501,20260001,0619750120260001,G6300,S,19150103,27512,+33.8178031,-118.1504951
06197501,20310004,0619750120310004,G6300,S,10044552,266955,+33.8170900,-118.1996819
06197501,20310003,0619750120310003,G6300,S,4495640,199172,+33.7980330,-118.2073727
06197501,20290001,0619750120290001,G6300,S,4080267,128363,+33.7871397,-118.1957054
06197501,20770002,0619750120770002,G6300,S,2997490,0,+33.9901502,-118.2882285
06197501,20290003,0619750120290003,G6300,S,3446916,243243,+33.7713741,-118.1846891
06197501,20290002,0619750120290002,G6300,S,1799614,0,+33.7725466,-118.1716238
06197501,20370004,0619750120370004,G6300,S,8187977,47308,+33.9400865,-118.1514124
06197501,20350003,0619750120350003,G6300,S,6827811,75627,+33.8849680,-118.1185065
06197501,20350001,0619750120350001,G6300,S,4041590,0,+33.8774163,-118.1391812
06197501,20250002,0619750120250002,G6300,S,6251017,0,+33.8587712,-118.1210602
06197501,20360001,0619750120360001,G6300,S,12376713,153481,+33.8648517,-118.0879123
06197501,20630003,0619750120630003,G6300,S,3888198,14710,+34.1640547,-118.2611103
06197501,21350001,0619750121350001,G6300,S,4690339,3164,+34.0618631,-118.1241545
06197501,20970001,0619750120970001,G6300,S,22526565,4262,+34.2718827,-118.3589083
06197501,20940001,0619750120940001,G6300,S,8673729,543131,+34.2639204,-118.3926440
06197501,20940002,0619750120940002,G6300,S,5486221,0,+34.2757937,-118.4269784
06197501,20940003,0619750120940003,G6300,S,4181403,0,+34.2564041,-118.4227952
06197501,20940004,0619750120940004,G6300,S,8061479,107747,+34.2430192,-118.4311415
06197501,20260003,0619750120260003,G6300,S,7053296,545434,+33.8206679,-118.0786911
06197501,20260002,0619750120260002,G6300,S,11569568,96269,+33.8140989,-118.1095068
06197501,21600002,0619750121600002,G6300,S,7040235,15901,+33.8372739,-118.3847084
06197501,21700006,0619750121700006,G6300,S,6692051,1183,+33.8098801,-118.3745987
06197501,21700004,0619750121700004,G6300,S,6286791,4423,+33.8285602,-118.3562371
06197501,21700005,0619750121700005,G6300,S,9586873,30299,+33.8094452,-118.3318913
06197501,21650001,0619750121650001,G6300,S,39356958,3948119,+33.7599533,-118.2499723
06197501,21660000,0619750121660000,G6300,S,20861517,28657,+33.7754994,-118.3384835
06197501,21690001,0619750121690001,G6300,S,20954957,1160,+33.7800780,-118.3956578
06197501,21690002,0619750121690002,G6300,S,29116659,95063,+33.7509390,-118.3578839
06197501,20830002,0619750120830002,G6300,S,6684221,0,+34.0733393,-118.3350214
06197501,20830003,0619750120830003,G6300,S,2611671,0,+34.0688724,-118.3148577
06197501,20820001,0619750120820001,G6300,S,1838727,0,+34.0799673,-118.2968611
06197501,20250001,0619750120250001,G6300,S,9027456,53623,+33.8456320,-118.1491474
06197501,20270001,0619750120270001,G6300,S,5709077,0,+33.8684821,-118.1608674
06197501,21540005,0619750121540005,G6300,S,4656297,1955,+33.9362911,-118.3326393
06197501,21520003,0619750121520003,G6300,S,5802745,22803,+33.9183939,-118.3268327
06197501,20980001,0619750120980001,G6300,S,11571979,22836,+34.3130463,-118.4123256
06197501,20990000,0619750120990000,G6300,S,13060153,14333,+34.2773574,-118.4476308
06197501,21040002,0619750121040002,G6300,S,3261584,27623,+34.2384930,-118.4577723
