O,D,VAL
5319910000000120,5319910000000015,20
5319910000000120,5319910000000016,60
5319910000000120,5319910000000017,20
5319910000000120,5319910000000019,30
5319910000000120,5319910000000020,80
5319910000000120,5319910000000022,70
5319910000000120,5319910000000023,60
5319910000000120,5319910000000025,15
5319910000000120,5319910000000026,10
5319910000000120,5319910000000028,25
5319910000000120,5319910000000029,15
5319910000000120,5319910000000030,55
5319910000000120,5319910000000031,25
5319910000000120,5319910000000047,15
5319910000000120,5319910000000051,25
5319910000000120,5319910000000052,15
5319910000000120,5319910000000061,35
5319910000000120,5319910000000069,25
5319910000000120,5319910000000071,15
5319910000000120,5319910000000074,15
5319910000000120,5319910000000079,35
5319910000000120,5319910000000083,15
5319910000000120,5319910000000085,10
5319910000000120,5319910000000088,265
5319910000000120,5319910000000089,785
5319910000000120,5319910000000090,55
5319910000000120,5319910000000091,10
5319910000000120,5319910000000092,475
5319910000000120,5319910000000093,305
5319910000000120,5319910000000094,160
5319910000000120,5319910000000095,50
5319910000000120,5319910000000096,15
5319910000000120,5319910000000097,110
5319910000000120,5319910000000098,20
5319910000000120,5319910000000099,25
5319910000000120,5319910000000100,45
5319910000000120,5319910000000101,30
5319910000000120,5319910000000102,25
5319910000000120,5319910000000103,20
5319910000000120,5319910000000104,15
5319910000000120,5319910000000105,175
5319910000000120,5319910000000106,10
5319910000000120,5319910000000109,15
5319910000000120,5319910000000110,35
5319910000000120,5319910000000111,10
5319910000000120,5319910000000112,440
5319910000000120,5319910000000113,925
5319910000000120,5319910000000114,70
5319910000000120,5319910000000115,455
5319910000000120,5319910000000116,105
5319910000000120,5319910000000117,440
5319910000000120,5319910000000118,1710
5319910000000120,5319910000000119,2035
5319910000000120,5319910000000120,2145
5319910000000120,7204980000000113,15
5319910000000120,7218510000000008,10
5319910000000120,7218530000000009,10
5319910000000120,7218530000000013,10
5319920000000028,0219680000000012,4
5319920000000028,0619670000000131,4
5319920000000028,0619700100000005,10
5319920000000028,0619700100000050,10
5319920000000028,0619700100000104,10
5319920000000028,0619750132010002,10
5319920000000028,161977000ADA0038,4
5319920000000028,2277463000000032,10
5319920000000028,4100000000000004,4
5319920000000028,451970000000002B,10
5319920000000028,4919730035000019,10
5319920000000028,49200200DIXIE003,10
5319920000000028,5319820100000002,10
5319920000000028,5319820100000003,4
5319920000000028,5319820200000023,25
5319920000000028,5319820200000024,20
5319920000000028,5319820200000025,120
5319920000000028,5319820200000026,95
5319920000000028,5319820200000027,380
5319920000000028,5319910000000022,30
5319920000000028,5319910000000023,4
5319920000000028,5319910000000064,4
5319920000000028,5319910000000081,4
5319920000000028,5319910000000093,4
5319920000000028,5319910000000118,4
5319920000000028,5319920000000028,1390
5319920000000028,5319920000000029,85
5319920000000028,5319920000000030,40
5319920000000028,5319920000000031,585
5319920000000028,5319920000000032,370
5319920000000028,5319920000000033,310
5319920000000028,5319920000000034,200
5319920000000028,5319920000000035,140
5319920000000028,5319920000000036,110
5319920000000028,5319920000000037,650
5319920000000028,5319920000000038,360
5319920000000028,5319920000000039,265
5319920000000028,5319920000000040,385
5319920000000028,5319920000000041,455
5319920000000028,5319920000000042,220
5319920000000028,5319920000000043,210
5319920000000028,5319920000000044,85
5319920000000028,5319920000000045,135
5319920000000028,5319920000000046,75
5319920000000028,5319920000000047,10
5319920000000028,532003020000TAD1,25
5319920000000028,7204980000000078,10
5319920000000028,7204980000000079,15
5319920000000028,7204980000000082,4
5319920000000028,7204980000000088,20
5319920000000028,7204980000000089,10
5319920000000028,7204980000000090,35
5319920000000028,7204980000000091,75
5319920000000028,7204980000000092,4
5319920000000028,7204980000000093,4
5319920000000028,7204980000000094,30
5319920000000028,7204980000000095,15
5319920000000028,7204980000000098,10
5319920000000028,7204980000000099,15
5319920000000028,7204980000000100,4
5319920000000028,7204980000000101,4
5319920000000028,7204980000000102,15
5319920000000028,7204980000000103,15
5319920000000028,7204980000000104,4
5319920000000028,7204980000000105,20
5319920000000028,7204980000000107,210
5319920000000028,7204980000000109,4
5319920000000028,7204980000000110,10
5319920000000028,7204980000000111,10
5319920000000028,7204980000000112,4
5319920000000028,7204980000000113,55
5319920000000028,7204980000000114,50
5319920000000028,7204980000000115,25
5319920000000028,7204980000000116,10
5319920000000028,7204980000000117,265
5319920000000028,7204980000000118,170
5319920000000028,7204980000000119,175
5319920000000028,7204980000000120,45
5319920000000028,7204980000000123,40
5319920000000028,7204980000000124,185
5319920000000028,7204980000000125,55
5319920000000028,7204980000000126,55
5319920000000028,7204980000000127,4
5319920000000028,7204980000000128,10
5319920000000028,7204980000000129,10
5319920000000028,7204980000000131,10
5319920000000028,7204980000000134,4
5319920000000028,7204980000000135,4
5319920000000028,7204980000000136,20
5319920000000028,7204980000000138,4
5319920000000028,7204980000000139,55
5319920000000028,7204980000000141,10
5319920000000028,7204980000000144,15
5319920000000028,7204980000000145,10
5319920000000028,7204980000000147,20
5319920000000028,7204980000000148,50
5319920000000028,7205260000000055,25
5319920000000028,7205501000000067,20
5319920000000028,7205501000000070,10
5319920000000028,7205501000000075,10
5319920000000028,7214220000000001,4
5319920000000028,7218530000000016,10
5319920000000028,7255630000000011,10
5319920000000028,72571000NEZPERCE,4
5319920000000029,0119770000000036,15
5319920000000029,0619750120580000,10
5319920000000029,0619750131850001,10
5319920000000029,0619750142420001,4
5319920000000029,1119650000001046,10
5319920000000029,2500000000000153,10
5319920000000029,2500000000000154,15
5319920000000029,2600000026077003,10
5319920000000029,3219830000000087,10
5319920000000029,4100000000000002,10
5319920000000029,4100000000000004,10
5319920000000029,4120030000000004,20
5319920000000029,5319820100000005,4
5319920000000029,5319820200000025,75
5319920000000029,5319820200000026,30
5319920000000029,5319820200000027,45
5319920000000029,5319910000000011,25
5319920000000029,5319910000000014,10
5319920000000029,5319910000000022,10
5319920000000029,5319910000000031,15
5319920000000029,5319910000000038,15
5319920000000029,5319920000000028,110
5319920000000029,5319920000000029,1240
5319920000000029,5319920000000030,330
5319920000000029,5319920000000031,425
5319920000000029,5319920000000032,150
5319920000000029,5319920000000033,330
5319920000000029,5319920000000034,240
5319920000000029,5319920000000035,190
5319920000000029,5319920000000036,275
5319920000000029,5319920000000037,740
5319920000000029,5319920000000038,275
5319920000000029,5319920000000039,290
5319920000000029,5319920000000040,475
5319920000000029,5319920000000041,510
5319920000000029,5319920000000042,215
5319920000000029,5319920000000043,460
5319920000000029,5319920000000044,185
5319920000000029,5319920000000045,230
5319920000000029,5319920000000046,350
5319920000000029,7204390000000037,4
5319920000000029,7204910000000060,10
5319920000000029,72049300TMATAD01,10
5319920000000029,72049300TMATAD03,10
5319920000000029,7204980000000081,20
5319920000000029,7204980000000083,20
5319920000000029,7204980000000088,25
5319920000000029,7204980000000089,15
5319920000000029,7204980000000090,90
5319920000000029,7204980000000091,30
5319920000000029,7204980000000093,20
5319920000000029,7204980000000094,65
5319920000000029,7204980000000097,10
5319920000000029,7204980000000098,10
5319920000000029,7204980000000099,10
5319920000000029,7204980000000100,10
5319920000000029,7204980000000102,60
5319920000000029,7204980000000103,10
5319920000000029,7204980000000106,100
5319920000000029,7204980000000107,305
5319920000000029,7204980000000108,55
5319920000000029,7204980000000109,15
5319920000000029,7204980000000110,10
5319920000000029,7204980000000111,25
5319920000000029,7204980000000112,10
5319920000000029,7204980000000113,160
5319920000000029,7204980000000114,50
5319920000000029,7204980000000115,15
5319920000000029,7204980000000116,4
5319920000000029,7204980000000117,145
5319920000000029,7204980000000118,220
5319920000000029,7204980000000119,165
5319920000000029,7204980000000120,20
5319920000000029,7204980000000122,10
5319920000000029,7204980000000124,195
5319920000000029,7204980000000125,90
5319920000000029,7204980000000126,140
5319920000000029,7204980000000127,10
5319920000000029,7204980000000131,55
5319920000000029,7204980000000133,10
5319920000000029,7204980000000135,15
5319920000000029,7204980000000137,10
5319920000000029,7204980000000138,15
5319920000000029,7204980000000145,35
5319920000000029,7204980000000148,50
5319920000000029,7204980000000149,10
5319920000000029,7205501000000076,25
5319920000000029,72563500NRENOCBD,10
5319920000000030,0219680000000010,4
5319920000000030,0619700100000147,4
5319920000000030,3219830000000075,10
5319920000000030,3419820000000238,25
5319920000000030,4120030000000001,15
5319920000000030,4120030000000004,4
5319920000000030,5319820200000027,40
5319920000000030,5319920000000028,40
5319920000000030,5319920000000029,120
5319920000000030,5319920000000030,2780
5319920000000030,5319920000000031,45
5319920000000030,5319920000000032,80
5319920000000030,5319920000000033,40
5319920000000030,5319920000000034,80
5319920000000030,5319920000000035,185
5319920000000030,5319920000000036,150
5319920000000030,5319920000000037,835
5319920000000030,5319920000000038,120
5319920000000030,5319920000000039,145
5319920000000030,5319920000000040,235
5319920000000030,5319920000000041,605
5319920000000030,5319920000000042,210
5319920000000030,5319920000000043,205
5319920000000030,5319920000000044,335
5319920000000030,5319920000000045,370
5319920000000030,5319920000000046,505
5319920000000030,5319920000000047,40
5319920000000030,7204980000000083,15
5319920000000030,7204980000000084,15
5319920000000030,7204980000000088,45
5319920000000030,7204980000000089,20
5319920000000030,7204980000000090,35
5319920000000030,7204980000000091,15
5319920000000030,7204980000000092,40
5319920000000030,7204980000000094,55
5319920000000030,7204980000000095,4
5319920000000030,7204980000000097,30
5319920000000030,7204980000000098,40
5319920000000030,7204980000000099,30
5319920000000030,7204980000000100,25
5319920000000030,7204980000000103,70
5319920000000030,7204980000000104,30
5319920000000030,7204980000000105,55
5319920000000030,7204980000000107,430
5319920000000030,7204980000000108,50
5319920000000030,7204980000000112,20
5319920000000030,7204980000000113,45
5319920000000030,7204980000000114,30
5319920000000030,7204980000000115,30
5319920000000030,7204980000000117,240
5319920000000030,7204980000000118,195
5319920000000030,7204980000000119,110
5319920000000030,7204980000000122,4
5319920000000030,7204980000000123,115
5319920000000030,7204980000000124,250
5319920000000030,7204980000000125,40
5319920000000030,7204980000000126,75
5319920000000030,7204980000000131,25
5319920000000030,7204980000000137,40
5319920000000030,7204980000000138,15
5319920000000030,7204980000000139,35
5319920000000030,7204980000000144,25
5319920000000030,7204980000000145,30
5319920000000030,7204980000000146,10
5319920000000030,7204980000000147,30
5319920000000030,7204980000000148,80
5319920000000030,7204980000000149,70
5319920000000030,7205501000000073,20
5319920000000030,7205501000000076,50
5319920000000030,72571000NEZPERCE,4
5319920000000031,0619670000000050,10
5319920000000031,0619700100000147,20
5319920000000031,0619750121560001,10
5319920000000031,08197701INRSWLRT,4
5319920000000031,4100000000000003,20
5319920000000031,4100000000000004,40
5319920000000031,5319820100000002,20
5319920000000031,5319820100000005,4
5319920000000031,5319820200000023,20
5319920000000031,5319820200000025,30
5319920000000031,5319820200000026,20
5319920000000031,5319820200000027,200
5319920000000031,5319910000000007,15
5319920000000031,5319910000000014,15
5319920000000031,5319910000000023,20
5319920000000031,5319910000000058,10
5319920000000031,5319920000000028,125
5319920000000031,5319920000000029,105
5319920000000031,5319920000000030,100
5319920000000031,5319920000000031,1705
5319920000000031,5319920000000032,190
5319920000000031,5319920000000033,245
5319920000000031,5319920000000034,375
5319920000000031,5319920000000035,130
5319920000000031,5319920000000036,120
5319920000000031,5319920000000037,535
5319920000000031,5319920000000038,275
5319920000000031,5319920000000039,90
5319920000000031,5319920000000040,465
5319920000000031,5319920000000041,295
5319920000000031,5319920000000042,210
5319920000000031,5319920000000043,215
5319920000000031,5319920000000044,55
5319920000000031,5319920000000045,130
5319920000000031,5319920000000046,175
5319920000000031,5319920000000047,4
5319920000000031,7204980000000078,4
5319920000000031,7204980000000083,15
5319920000000031,7204980000000086,4
5319920000000031,7204980000000088,15
5319920000000031,7204980000000090,135
5319920000000031,7204980000000091,40
5319920000000031,7204980000000092,10
5319920000000031,7204980000000094,10
5319920000000031,7204980000000095,20
5319920000000031,7204980000000096,10
5319920000000031,7204980000000097,20
5319920000000031,7204980000000098,40
5319920000000031,7204980000000102,15
5319920000000031,7204980000000104,20
5319920000000031,7204980000000106,50
5319920000000031,7204980000000107,500
5319920000000031,7204980000000108,50
5319920000000031,7204980000000112,10
5319920000000031,7204980000000113,50
5319920000000031,7204980000000116,30
5319920000000031,7204980000000117,205
5319920000000031,7204980000000118,70
5319920000000031,7204980000000119,145
5319920000000031,7204980000000120,45
5319920000000031,7204980000000123,20
5319920000000031,7204980000000124,240
5319920000000031,7204980000000125,30
5319920000000031,7204980000000126,160
5319920000000031,7204980000000128,10
5319920000000031,7204980000000137,15
5319920000000031,7204980000000138,15
5319920000000031,7204980000000139,15
5319920000000031,7204980000000143,25
5319920000000031,7204980000000144,35
5319920000000031,7204980000000145,30
5319920000000031,7204980000000146,15
5319920000000031,7204980000000148,15
5319920000000031,7214620026125017,20
5319920000000032,0619700100000032,25
5319920000000032,0619700100000092,15
5319920000000032,0619750121590002,10
5319920000000032,0900000000000007,4
5319920000000032,4100000000000003,4
5319920000000032,4100000000000007,15
5319920000000032,5319820100000002,10
5319920000000032,5319820200000023,65
5319920000000032,5319820200000024,45
5319920000000032,5319820200000025,160
5319920000000032,5319820200000026,35
5319920000000032,5319820200000027,210
5319920000000032,5319910000000083,20
5319920000000032,5319920000000028,105
5319920000000032,5319920000000029,130
5319920000000032,5319920000000030,20
5319920000000032,5319920000000031,340
5319920000000032,5319920000000032,1720
5319920000000032,5319920000000033,430
5319920000000032,5319920000000034,315
5319920000000032,5319920000000035,200
5319920000000032,5319920000000036,145
5319920000000032,5319920000000037,925
5319920000000032,5319920000000038,165
5319920000000032,5319920000000039,240
5319920000000032,5319920000000040,280
5319920000000032,5319920000000041,370
5319920000000032,5319920000000042,200
5319920000000032,5319920000000043,215
5319920000000032,5319920000000044,95
5319920000000032,5319920000000045,100
5319920000000032,5319920000000046,90
5319920000000032,72049300TMATAD01,30
5319920000000032,7204980000000078,10
5319920000000032,7204980000000083,35
5319920000000032,7204980000000087,20
5319920000000032,7204980000000088,65
5319920000000032,7204980000000089,45
5319920000000032,7204980000000090,40
5319920000000032,7204980000000091,45
5319920000000032,7204980000000092,30
5319920000000032,7204980000000094,25
5319920000000032,7204980000000095,4
5319920000000032,7204980000000097,10
5319920000000032,7204980000000098,15
5319920000000032,7204980000000100,30
5319920000000032,7204980000000101,25
5319920000000032,7204980000000102,15
5319920000000032,7204980000000103,40
5319920000000032,7204980000000104,60
5319920000000032,7204980000000105,15
5319920000000032,7204980000000106,20
5319920000000032,7204980000000107,355
5319920000000032,7204980000000108,25
5319920000000032,7204980000000110,70
5319920000000032,7204980000000112,15
5319920000000032,7204980000000113,160
5319920000000032,7204980000000114,20
5319920000000032,7204980000000115,35
5319920000000032,7204980000000117,240
5319920000000032,7204980000000118,205
5319920000000032,7204980000000119,110
5319920000000032,7204980000000120,40
5319920000000032,7204980000000121,10
5319920000000032,7204980000000123,40
5319920000000032,7204980000000124,285
5319920000000032,7204980000000125,105
5319920000000032,7204980000000126,175
5319920000000032,7204980000000127,40
5319920000000032,7204980000000133,4
5319920000000032,7204980000000135,15
5319920000000032,7204980000000138,40
5319920000000032,7204980000000139,20
5319920000000032,7204980000000145,35
5319920000000032,7204980000000146,25
5319920000000032,7204980000000148,10
5319920000000032,7204980000000149,4
5319920000000032,7205501000000067,15
5319920000000032,7205501000000075,4
5319920000000033,0219680000000010,15
5319920000000033,0619700100000032,10
5319920000000033,0619700100000200,10
5319920000000033,0619860000000006,10
5319920000000033,4100000000000003,15
5319920000000033,4100000000000023,35
5319920000000033,4120030000000001,40
5319920000000033,4919730035000106,15
5319920000000033,5319820200000024,10
5319920000000033,5319820200000025,75
5319920000000033,5319820200000026,15
5319920000000033,5319820200000027,25
5319920000000033,5319910000000004,20
5319920000000033,5319910000000006,15
5319920000000033,5319910000000009,30
5319920000000033,5319910000000017,10
5319920000000033,5319910000000023,20
5319920000000033,5319910000000034,10
5319920000000033,5319910000000044,20
5319920000000033,5319920000000028,15
5319920000000033,5319920000000029,155
5319920000000033,5319920000000030,100
5319920000000033,5319920000000031,400
5319920000000033,5319920000000032,230
5319920000000033,5319920000000033,1315
5319920000000033,5319920000000034,205
5319920000000033,5319920000000035,150
5319920000000033,5319920000000036,220
5319920000000033,5319920000000037,775
5319920000000033,5319920000000038,185
5319920000000033,5319920000000039,255
5319920000000033,5319920000000040,470
5319920000000033,5319920000000041,485
5319920000000033,5319920000000042,340
5319920000000033,5319920000000043,310
5319920000000033,5319920000000044,100
5319920000000033,5319920000000045,115
5319920000000033,5319920000000046,110
5319920000000033,7204910000000057,15
5319920000000033,7204910000000059,15
5319920000000033,72049300TMATAD03,20
5319920000000033,7204980000000081,4
5319920000000033,7204980000000084,10
5319920000000033,7204980000000085,15
5319920000000033,7204980000000087,15
5319920000000033,7204980000000089,35
5319920000000033,7204980000000090,65
5319920000000033,7204980000000092,20
5319920000000033,7204980000000094,85
5319920000000033,7204980000000095,20
5319920000000033,7204980000000097,30
5319920000000033,7204980000000098,25
5319920000000033,7204980000000099,20
5319920000000033,7204980000000100,20
5319920000000033,7204980000000103,25
5319920000000033,7204980000000105,40
5319920000000033,7204980000000106,55
5319920000000033,7204980000000107,340
5319920000000033,7204980000000108,85
5319920000000033,7204980000000109,10
5319920000000033,7204980000000110,15
5319920000000033,7204980000000111,10
5319920000000033,7204980000000112,20
5319920000000033,7204980000000113,95
5319920000000033,7204980000000114,10
5319920000000033,7204980000000115,30
5319920000000033,7204980000000116,35
5319920000000033,7204980000000117,250
5319920000000033,7204980000000118,125
5319920000000033,7204980000000119,130
5319920000000033,7204980000000120,75
5319920000000033,7204980000000122,20
5319920000000033,7204980000000123,140
5319920000000033,7204980000000124,265
5319920000000033,7204980000000125,65
5319920000000033,7204980000000126,70
5319920000000033,7204980000000127,55
5319920000000033,7204980000000128,25
5319920000000033,7204980000000130,75
5319920000000033,7204980000000131,10
5319920000000033,7204980000000134,15
5319920000000033,7204980000000135,10
5319920000000033,7204980000000136,15
5319920000000033,7204980000000139,100
5319920000000033,7204980000000142,20
5319920000000033,7204980000000144,10
5319920000000033,7204980000000145,15
5319920000000033,7204980000000147,4
5319920000000033,7204980000000148,50
5319920000000033,7204980000000149,15
5319920000000033,7205501000000075,4
5319920000000033,7205501000000076,20
5319920000000033,72571000NEZPERCE,15
5319920000000034,04000000ADOT0002,15
5319920000000034,0619700100000002,10
5319920000000034,0619720100000041,15
5319920000000034,1900000000000110,15
5319920000000034,3619820100001010,15
5319920000000034,4100000000000015,15
5319920000000034,5319820200000024,45
5319920000000034,5319820200000025,4
5319920000000034,5319820200000026,30
5319920000000034,5319820200000027,160
5319920000000034,5319910000000004,10
5319920000000034,5319910000000092,20
5319920000000034,5319910000000093,10
5319920000000034,5319910000000115,25
5319920000000034,5319910000000120,20
5319920000000034,5319920000000028,125
5319920000000034,5319920000000029,50
5319920000000034,5319920000000030,65
5319920000000034,5319920000000031,60
5319920000000034,5319920000000032,485
5319920000000034,5319920000000033,270
5319920000000034,5319920000000034,1510
5319920000000034,5319920000000035,385
5319920000000034,5319920000000036,670
5319920000000034,5319920000000037,1290
5319920000000034,5319920000000038,335
5319920000000034,5319920000000039,175
5319920000000034,5319920000000040,465
5319920000000034,5319920000000041,755
5319920000000034,5319920000000042,135
5319920000000034,5319920000000043,425
5319920000000034,5319920000000044,195
5319920000000034,5319920000000045,150
5319920000000034,5319920000000046,140
5319920000000034,7204980000000078,35
5319920000000034,7204980000000079,15
5319920000000034,7204980000000083,45
5319920000000034,7204980000000085,20
5319920000000034,7204980000000086,15
5319920000000034,7204980000000088,55
5319920000000034,7204980000000089,15
5319920000000034,7204980000000090,60
5319920000000034,7204980000000091,15
5319920000000034,7204980000000094,65
5319920000000034,7204980000000095,15
5319920000000034,7204980000000097,15
5319920000000034,7204980000000098,15
5319920000000034,7204980000000099,60
5319920000000034,7204980000000100,80
5319920000000034,7204980000000102,25
5319920000000034,7204980000000103,4
5319920000000034,7204980000000104,65
5319920000000034,7204980000000106,35
5319920000000034,7204980000000107,225
5319920000000034,7204980000000108,55
5319920000000034,7204980000000109,75
5319920000000034,7204980000000112,10
5319920000000034,7204980000000113,200
5319920000000034,7204980000000114,35
5319920000000034,7204980000000115,70
5319920000000034,7204980000000116,25
5319920000000034,7204980000000117,195
5319920000000034,7204980000000118,265
5319920000000034,7204980000000119,165
5319920000000034,7204980000000120,135
5319920000000034,7204980000000122,20
5319920000000034,7204980000000123,50
5319920000000034,7204980000000124,475
5319920000000034,7204980000000125,220
5319920000000034,7204980000000126,170
5319920000000034,7204980000000127,40
5319920000000034,7204980000000128,15
5319920000000034,7204980000000132,4
5319920000000034,7204980000000133,15
5319920000000034,7204980000000135,25
5319920000000034,7204980000000136,45
5319920000000034,7204980000000137,20
5319920000000034,7204980000000139,30
5319920000000034,7204980000000140,20
5319920000000034,7204980000000142,10
5319920000000034,7204980000000145,15
5319920000000034,7204980000000146,30
5319920000000034,7204980000000148,75
5319920000000034,7204980000000149,15
5319920000000034,7205040000000003,15
5319920000000035,06196600SBTAD010,10
5319920000000035,0619720100000001,4
5319920000000035,0619750142220001,10
5319920000000035,2277463000000017,15
5319920000000035,4100000000000003,15
5319920000000035,4100000000000004,10
5319920000000035,4100000000000008,4
5319920000000035,4100000000000010,20
5319920000000035,4100000000000046,4
5319920000000035,5319820200000024,25
5319920000000035,5319820200000025,30
5319920000000035,5319820200000026,30
5319920000000035,5319820200000027,75
5319920000000035,5319910000000011,4
5319920000000035,5319920000000028,150
5319920000000035,5319920000000029,55
5319920000000035,5319920000000030,60
5319920000000035,5319920000000031,95
5319920000000035,5319920000000032,150
5319920000000035,5319920000000033,150
5319920000000035,5319920000000034,355
5319920000000035,5319920000000035,1240
5319920000000035,5319920000000036,490
5319920000000035,5319920000000037,1495
5319920000000035,5319920000000038,155
5319920000000035,5319920000000039,120
5319920000000035,5319920000000040,455
5319920000000035,5319920000000041,755
5319920000000035,5319920000000042,160
5319920000000035,5319920000000043,220
5319920000000035,5319920000000044,100
5319920000000035,5319920000000045,85
5319920000000035,5319920000000046,90
5319920000000035,7204910000000060,20
5319920000000035,7204980000000083,4
5319920000000035,7204980000000086,10
5319920000000035,7204980000000087,4
5319920000000035,7204980000000090,90
5319920000000035,7204980000000091,20
5319920000000035,7204980000000094,50
5319920000000035,7204980000000095,20
5319920000000035,7204980000000098,10
5319920000000035,7204980000000100,10
5319920000000035,7204980000000101,40
5319920000000035,7204980000000102,4
5319920000000035,7204980000000103,75
5319920000000035,7204980000000104,10
5319920000000035,7204980000000106,30
5319920000000035,7204980000000107,265
5319920000000035,7204980000000108,60
5319920000000035,7204980000000109,10
5319920000000035,7204980000000112,10
5319920000000035,7204980000000113,65
5319920000000035,7204980000000114,80
5319920000000035,7204980000000115,25
5319920000000035,7204980000000116,55
5319920000000035,7204980000000117,210
5319920000000035,7204980000000118,275
5319920000000035,7204980000000119,375
5319920000000035,7204980000000120,155
5319920000000035,7204980000000122,30
5319920000000035,7204980000000123,40
5319920000000035,7204980000000124,350
5319920000000035,7204980000000125,145
5319920000000035,7204980000000126,215
5319920000000035,7204980000000129,15
5319920000000035,7204980000000131,60
5319920000000035,7204980000000132,4
5319920000000035,7204980000000136,45
5319920000000035,7204980000000137,15
5319920000000035,7204980000000138,45
5319920000000035,7204980000000139,70
5319920000000035,7204980000000140,4
5319920000000035,7204980000000141,10
5319920000000035,7204980000000143,30
5319920000000035,7204980000000144,15
5319920000000035,7204980000000145,60
5319920000000035,7204980000000146,40
5319920000000035,7204980000000148,60
5319920000000035,7204980000000149,80
5319920000000035,7205501000000067,10
5319920000000035,7205770000040023,10
5319920000000035,7208340000012109,20
5319920000000035,7256240000000080,10
5319920000000035,7256760000000007,10
5319920000000036,04000000ADOT0009,15
5319920000000036,0619700100000032,15
5319920000000036,0619700100000043,10
5319920000000036,0619700100000090,10
5319920000000036,4100000000000004,10
5319920000000036,5319820200000025,40
5319920000000036,5319820200000026,30
5319920000000036,5319820200000027,30
5319920000000036,5319910000000007,15
5319920000000036,5319910000000114,10
5319920000000036,5319920000000028,160
5319920000000036,5319920000000029,10
5319920000000036,5319920000000030,75
5319920000000036,5319920000000031,185
5319920000000036,5319920000000032,230
5319920000000036,5319920000000033,320
5319920000000036,5319920000000034,290
5319920000000036,5319920000000035,265
5319920000000036,5319920000000036,1400
5319920000000036,5319920000000037,1125
5319920000000036,5319920000000038,350
5319920000000036,5319920000000039,295
5319920000000036,5319920000000040,355
5319920000000036,5319920000000041,480
5319920000000036,5319920000000042,270
5319920000000036,5319920000000043,335
5319920000000036,5319920000000044,170
5319920000000036,5319920000000045,155
5319920000000036,5319920000000046,30
5319920000000036,7204980000000083,4
5319920000000036,7204980000000085,45
5319920000000036,7204980000000088,25
5319920000000036,7204980000000089,10
5319920000000036,7204980000000090,10
5319920000000036,7204980000000091,15
5319920000000036,7204980000000092,50
5319920000000036,7204980000000093,45
5319920000000036,7204980000000094,55
5319920000000036,7204980000000095,25
5319920000000036,7204980000000097,75
5319920000000036,7204980000000098,20
5319920000000036,7204980000000102,15
5319920000000036,7204980000000104,30
5319920000000036,7204980000000105,20
5319920000000036,7204980000000107,405
5319920000000036,7204980000000109,35
5319920000000036,7204980000000110,65
5319920000000036,7204980000000112,10
5319920000000036,7204980000000113,95
5319920000000036,7204980000000114,40
5319920000000036,7204980000000115,40
5319920000000036,7204980000000117,205
5319920000000036,7204980000000118,160
5319920000000036,7204980000000119,290
5319920000000036,7204980000000120,10
5319920000000036,7204980000000121,15
5319920000000036,7204980000000122,50
5319920000000036,7204980000000123,45
5319920000000036,7204980000000124,225
5319920000000036,7204980000000125,160
5319920000000036,7204980000000126,40
5319920000000036,7204980000000128,15
5319920000000036,7204980000000130,10
5319920000000036,7204980000000134,10
5319920000000036,7204980000000135,10
5319920000000036,7204980000000136,45
5319920000000036,7204980000000137,60
5319920000000036,7204980000000138,10
5319920000000036,7204980000000139,30
5319920000000036,7204980000000144,20
5319920000000036,7204980000000145,15
5319920000000036,7204980000000146,50
5319920000000036,7204980000000147,35
5319920000000036,7204980000000148,30
5319920000000036,7204980000000149,15
5319920000000037,0619700100000147,15
5319920000000037,1319710013063062,15
5319920000000037,1719620139486936,10
5319920000000037,3619820100005009,10
5319920000000037,4219740033300008,15
5319920000000037,5300000000000067,15
5319920000000037,5319820100000001,10
5319920000000037,5319820100000007,10
5319920000000037,5319820200000025,15
5319920000000037,5319820200000027,115
5319920000000037,5319910000000007,15
5319920000000037,5319910000000009,4
5319920000000037,5319910000000011,20
5319920000000037,5319910000000016,10
5319920000000037,5319910000000022,4
5319920000000037,5319910000000051,15
5319920000000037,5319910000000092,4
5319920000000037,5319920000000028,15
5319920000000037,5319920000000029,55
5319920000000037,5319920000000030,165
5319920000000037,5319920000000031,175
5319920000000037,5319920000000032,230
5319920000000037,5319920000000033,135
5319920000000037,5319920000000034,325
5319920000000037,5319920000000035,265
5319920000000037,5319920000000036,215
5319920000000037,5319920000000037,2755
5319920000000037,5319920000000038,275
5319920000000037,5319920000000039,120
5319920000000037,5319920000000040,505
5319920000000037,5319920000000041,695
5319920000000037,5319920000000042,165
5319920000000037,5319920000000043,415
5319920000000037,5319920000000044,395
5319920000000037,5319920000000045,225
5319920000000037,5319920000000046,220
5319920000000037,7204980000000082,20
5319920000000037,7204980000000083,35
5319920000000037,7204980000000085,35
5319920000000037,7204980000000088,60
5319920000000037,7204980000000089,4
5319920000000037,7204980000000090,35
5319920000000037,7204980000000091,90
5319920000000037,7204980000000092,4
5319920000000037,7204980000000093,20
5319920000000037,7204980000000094,80
5319920000000037,7204980000000096,15
5319920000000037,7204980000000097,4
5319920000000037,7204980000000098,10
5319920000000037,7204980000000100,20
5319920000000037,7204980000000101,40
5319920000000037,7204980000000102,15
5319920000000037,7204980000000103,120
5319920000000037,7204980000000104,10
5319920000000037,7204980000000105,65
5319920000000037,7204980000000106,35
5319920000000037,7204980000000107,375
5319920000000037,7204980000000108,30
5319920000000037,7204980000000109,25
