O,D,VAL
3619820100009042,3619820100009003,190
3619820100009042,3619820100009007,125
3619820100009042,3619820100009019,125
3619820100009042,3619820100009020,285
3619820100009042,3619820100009032,120
3619820100009042,3619820100009034,335
3619820100009042,3619820100009036,230
3619820100009042,3619820100009037,110
3619820100009042,3619820100009038,305
3619820100009042,3619820100009040,1235
3619820100009042,3619820100009041,330
3619820100009042,3619820100009042,4040
3619820100009042,3619820100010003,160
3619820100010001,3619820100001001,205
3619820100010001,3619820100001008,165
3619820100010001,3619820100001009,130
3619820100010001,3619820100001010,880
3619820100010001,3619820100001011,220
3619820100010001,3619820100003001,150
3619820100010001,3619820100009003,290
3619820100010001,3619820100009020,335
3619820100010001,3619820100009028,110
3619820100010001,3619820100009029,135
3619820100010001,3619820100009030,200
3619820100010001,3619820100009031,485
3619820100010001,3619820100009032,285
3619820100010001,3619820100009033,225
3619820100010001,3619820100009036,150
3619820100010001,3619820100009037,270
3619820100010001,3619820100009040,340
3619820100010001,3619820100009041,155
3619820100010001,3619820100009042,135
3619820100010001,3619820100010001,5090
3619820100010001,3619820100010002,605
3619820100010001,3619820100010003,1065
3619820100010001,3619820100010004,295
3619820100010001,3619820100010005,280
3619820100010001,3619820100010006,265
3619820100010001,3619820100010007,135
3619820100010001,3619820100010008,345
3619820100010001,3619820100010009,210
3619820100010001,3619820100010013,440
3619820100010001,3619820100010017,110
3619820100010001,3619820100010019,140
3619820100010001,3619820100010024,325
3619820100010002,3619820100001001,195
3619820100010002,3619820100001002,160
3619820100010002,3619820100001008,135
3619820100010002,3619820100001010,330
3619820100010002,3619820100009020,245
3619820100010002,3619820100009028,115
3619820100010002,3619820100009029,315
3619820100010002,3619820100009030,350
3619820100010002,3619820100009031,800
3619820100010002,3619820100009032,300
3619820100010002,3619820100009035,140
3619820100010002,3619820100009036,210
3619820100010002,3619820100009037,145
3619820100010002,3619820100009038,340
3619820100010002,3619820100009040,230
3619820100010002,3619820100009042,155
3619820100010002,3619820100010001,3055
3619820100010002,3619820100010002,4290
3619820100010002,3619820100010003,1925
3619820100010002,3619820100010004,475
3619820100010002,3619820100010005,230
3619820100010002,3619820100010006,720
3619820100010002,3619820100010007,150
3619820100010002,3619820100010008,515
3619820100010002,3619820100010009,250
3619820100010002,3619820100010012,220
3619820100010002,3619820100010013,610
3619820100010002,3619820100010014,230
3619820100010002,3619820100010016,195
3619820100010002,3619820100010017,250
3619820100010002,3619820100010018,115
3619820100010002,3619820100010019,180
3619820100010002,3619820100010021,105
3619820100010002,3619820100010022,105
3619820100010002,3619820100010023,145
3619820100010002,3619820100010024,215
3619820100010003,3619820100001001,200
3619820100010003,3619820100001010,415
3619820100010003,3619820100001011,195
3619820100010003,3619820100009003,150
3619820100010003,3619820100009019,125
3619820100010003,3619820100009020,275
3619820100010003,3619820100009028,140
3619820100010003,3619820100009030,405
3619820100010003,3619820100009031,320
3619820100010003,3619820100009032,205
3619820100010003,3619820100009033,140
3619820100010003,3619820100009037,115
3619820100010003,3619820100009040,350
3619820100010003,3619820100010001,315
3619820100010003,3619820100010002,440
3619820100010003,3619820100010003,1965
3619820100010003,3619820100010004,155
3619820100010003,3619820100010006,360
3619820100010003,3619820100010007,170
3619820100010003,3619820100010008,285
3619820100010003,3619820100010013,385
3619820100010003,3619820100010019,200
3619820100010004,3619820100001001,195
3619820100010004,3619820100001002,190
3619820100010004,3619820100001008,250
3619820100010004,3619820100001010,640
3619820100010004,3619820100001011,165
3619820100010004,3619820100003025,130
3619820100010004,3619820100003031,105
3619820100010004,3619820100009003,165
3619820100010004,3619820100009020,395
3619820100010004,3619820100009027,105
3619820100010004,3619820100009028,110
3619820100010004,3619820100009029,245
3619820100010004,3619820100009030,125
3619820100010004,3619820100009031,460
3619820100010004,3619820100009032,170
3619820100010004,3619820100009035,155
3619820100010004,3619820100009036,190
3619820100010004,3619820100009037,200
3619820100010004,3619820100009040,340
3619820100010004,3619820100010001,1800
3619820100010004,3619820100010002,1175
3619820100010004,3619820100010003,1395
3619820100010004,3619820100010004,3200
3619820100010004,3619820100010005,1015
3619820100010004,3619820100010006,1335
3619820100010004,3619820100010007,350
3619820100010004,3619820100010008,740
3619820100010004,3619820100010009,200
3619820100010004,3619820100010012,170
3619820100010004,3619820100010013,435
3619820100010004,3619820100010017,270
3619820100010004,3619820100010018,105
3619820100010004,3619820100010019,450
3619820100010004,3619820100010022,165
3619820100010004,3619820100010024,300
3619820100010005,3619820100001001,230
3619820100010005,3619820100001008,230
3619820100010005,3619820100001009,125
3619820100010005,3619820100001010,465
3619820100010005,3619820100001011,180
3619820100010005,3619820100009019,105
3619820100010005,3619820100009020,280
3619820100010005,3619820100009028,165
3619820100010005,3619820100009031,245
3619820100010005,3619820100009032,125
3619820100010005,3619820100009040,225
3619820100010005,3619820100010001,720
3619820100010005,3619820100010002,315
3619820100010005,3619820100010003,725
3619820100010005,3619820100010004,570
3619820100010005,3619820100010005,2855
3619820100010005,3619820100010006,800
3619820100010005,3619820100010007,670
3619820100010005,3619820100010008,730
3619820100010005,3619820100010009,285
3619820100010005,3619820100010012,165
3619820100010005,3619820100010013,295
3619820100010005,3619820100010017,275
3619820100010005,3619820100010019,370
3619820100010005,3619820100010022,180
3619820100010005,3619820100010023,150
3619820100010005,3619820100010024,205
3619820100010006,3619820100001001,415
3619820100010006,3619820100001008,205
3619820100010006,3619820100001009,205
3619820100010006,3619820100001010,890
3619820100010006,3619820100001011,320
3619820100010006,3619820100003001,190
3619820100010006,3619820100003025,165
3619820100010006,3619820100003031,230
3619820100010006,3619820100009003,350
3619820100010006,3619820100009007,130
3619820100010006,3619820100009020,510
3619820100010006,3619820100009023,125
3619820100010006,3619820100009024,125
3619820100010006,3619820100009027,155
3619820100010006,3619820100009028,265
3619820100010006,3619820100009029,340
3619820100010006,3619820100009030,525
3619820100010006,3619820100009031,910
3619820100010006,3619820100009032,370
3619820100010006,3619820100009036,220
3619820100010006,3619820100009037,195
3619820100010006,3619820100009038,165
3619820100010006,3619820100009040,360
3619820100010006,3619820100009041,140
3619820100010006,3619820100009042,165
3619820100010006,3619820100010001,770
3619820100010006,3619820100010002,590
3619820100010006,3619820100010003,1930
3619820100010006,3619820100010004,720
3619820100010006,3619820100010005,470
3619820100010006,3619820100010006,5220
3619820100010006,3619820100010007,785
3619820100010006,3619820100010008,1520
3619820100010006,3619820100010009,445
3619820100010006,3619820100010011,195
3619820100010006,3619820100010012,700
3619820100010006,3619820100010013,565
3619820100010006,3619820100010014,180
3619820100010006,3619820100010015,145
3619820100010006,3619820100010016,235
3619820100010006,3619820100010017,570
3619820100010006,3619820100010018,110
3619820100010006,3619820100010019,590
3619820100010006,3619820100010022,270
3619820100010006,3619820100010023,245
3619820100010006,3619820100010024,250
3619820100010006,3619820100010025,110
3619820100010007,3619820100001001,235
3619820100010007,3619820100001002,105
3619820100010007,3619820100001007,120
3619820100010007,3619820100001008,105
3619820100010007,3619820100001010,635
3619820100010007,3619820100002012,105
3619820100010007,3619820100009003,170
3619820100010007,3619820100009018,125
3619820100010007,3619820100009020,275
3619820100010007,3619820100009028,220
3619820100010007,3619820100009029,270
3619820100010007,3619820100009030,300
3619820100010007,3619820100009031,385
3619820100010007,3619820100009032,330
3619820100010007,3619820100009034,135
3619820100010007,3619820100009036,110
3619820100010007,3619820100009038,120
3619820100010007,3619820100009040,200
3619820100010007,3619820100009041,145
3619820100010007,3619820100010001,565
3619820100010007,3619820100010002,260
3619820100010007,3619820100010003,1765
3619820100010007,3619820100010004,350
3619820100010007,3619820100010005,770
3619820100010007,3619820100010006,1465
3619820100010007,3619820100010007,6165
3619820100010007,3619820100010008,2515
3619820100010007,3619820100010009,815
3619820100010007,3619820100010011,275
3619820100010007,3619820100010012,320
3619820100010007,3619820100010013,535
3619820100010007,3619820100010014,205
3619820100010007,3619820100010015,185
3619820100010007,3619820100010016,210
3619820100010007,3619820100010017,385
3619820100010007,3619820100010019,1180
3619820100010007,3619820100010020,280
3619820100010007,3619820100010021,260
3619820100010007,3619820100010022,320
3619820100010007,3619820100010023,640
3619820100010007,3619820100010024,1425
3619820100010007,3619820100010025,465
3619820100010008,3619820100001001,115
3619820100010008,3619820100001010,185
3619820100010008,3619820100009028,120
3619820100010008,3619820100009029,140
3619820100010008,3619820100009031,125
3619820100010008,3619820100009036,110
3619820100010008,3619820100009040,170
3619820100010008,3619820100010001,175
3619820100010008,3619820100010002,315
3619820100010008,3619820100010003,680
3619820100010008,3619820100010004,120
3619820100010008,3619820100010005,110
3619820100010008,3619820100010006,760
3619820100010008,3619820100010007,965
3619820100010008,3619820100010008,2365
3619820100010008,3619820100010009,355
3619820100010008,3619820100010011,225
3619820100010008,3619820100010013,220
3619820100010008,3619820100010017,315
3619820100010008,3619820100010019,525
3619820100010008,3619820100010021,165
3619820100010008,3619820100010022,115
3619820100010008,3619820100010023,190
3619820100010008,3619820100010024,255
3619820100010009,3619820100001001,165
3619820100010009,3619820100001007,125
3619820100010009,3619820100001008,135
3619820100010009,3619820100001010,245
3619820100010009,3619820100001011,135
3619820100010009,3619820100002011,170
3619820100010009,3619820100003001,155
3619820100010009,3619820100003007,110
3619820100010009,3619820100003046,105
3619820100010009,3619820100009020,320
3619820100010009,3619820100009024,115
3619820100010009,3619820100009027,150
3619820100010009,3619820100009028,165
3619820100010009,3619820100009029,290
3619820100010009,3619820100009030,250
3619820100010009,3619820100009031,230
3619820100010009,3619820100009035,230
3619820100010009,3619820100009036,225
3619820100010009,3619820100009038,190
3619820100010009,3619820100009040,105
3619820100010009,3619820100010001,675
3619820100010009,3619820100010002,520
3619820100010009,3619820100010003,1415
3619820100010009,3619820100010004,535
3619820100010009,3619820100010005,325
3619820100010009,3619820100010006,2110
3619820100010009,3619820100010007,540
3619820100010009,3619820100010008,4015
3619820100010009,3619820100010009,6005
3619820100010009,3619820100010011,925
3619820100010009,3619820100010012,1010
3619820100010009,3619820100010013,905
3619820100010009,3619820100010014,395
3619820100010009,3619820100010015,220
3619820100010009,3619820100010016,295
3619820100010009,3619820100010017,3165
3619820100010009,3619820100010018,505
3619820100010009,3619820100010019,2310
3619820100010009,3619820100010020,580
3619820100010009,3619820100010021,270
3619820100010009,3619820100010022,390
3619820100010009,3619820100010023,205
3619820100010009,3619820100010024,435
3619820100010009,3619820100010025,160
3619820100010009,3619820100010026,230
3619820100010011,3619820100001001,120
3619820100010011,3619820100001008,125
3619820100010011,3619820100001010,185
3619820100010011,3619820100003001,160
3619820100010011,3619820100003014,160
3619820100010011,3619820100009003,125
3619820100010011,3619820100009019,115
3619820100010011,3619820100009028,105
3619820100010011,3619820100009029,105
3619820100010011,3619820100009030,155
3619820100010011,3619820100009031,185
3619820100010011,3619820100009032,175
3619820100010011,3619820100009038,210
3619820100010011,3619820100010001,215
3619820100010011,3619820100010002,140
3619820100010011,3619820100010003,735
3619820100010011,3619820100010004,115
3619820100010011,3619820100010005,160
3619820100010011,3619820100010006,650
3619820100010011,3619820100010007,275
3619820100010011,3619820100010008,1880
3619820100010011,3619820100010009,990
3619820100010011,3619820100010011,1845
3619820100010011,3619820100010012,390
3619820100010011,3619820100010013,500
3619820100010011,3619820100010014,250
3619820100010011,3619820100010015,140
3619820100010011,3619820100010017,1110
3619820100010011,3619820100010018,560
3619820100010011,3619820100010019,1350
3619820100010011,3619820100010020,275
3619820100010011,3619820100010021,295
3619820100010011,3619820100010022,255
3619820100010011,3619820100010023,235
3619820100010011,3619820100010024,270
3619820100010011,3619820100010026,140
3619820100010012,3619820100001001,290
3619820100010012,3619820100001007,105
3619820100010012,3619820100001008,215
3619820100010012,3619820100001009,110
3619820100010012,3619820100001010,440
3619820100010012,3619820100001011,195
3619820100010012,3619820100001012,105
3619820100010012,3619820100003001,145
3619820100010012,3619820100003025,190
3619820100010012,3619820100003031,175
3619820100010012,3619820100009020,380
3619820100010012,3619820100009024,105
3619820100010012,3619820100009028,215
3619820100010012,3619820100009029,255
3619820100010012,3619820100009030,205
3619820100010012,3619820100009031,375
3619820100010012,3619820100009032,275
3619820100010012,3619820100009035,180
3619820100010012,3619820100009036,115
3619820100010012,3619820100009037,105
3619820100010012,3619820100009038,130
3619820100010012,3619820100009040,270
3619820100010012,3619820100010001,380
3619820100010012,3619820100010002,285
3619820100010012,3619820100010003,1530
3619820100010012,3619820100010004,220
3619820100010012,3619820100010006,945
3619820100010012,3619820100010007,205
3619820100010012,3619820100010008,630
3619820100010012,3619820100010009,545
3619820100010012,3619820100010011,225
3619820100010012,3619820100010012,3610
3619820100010012,3619820100010013,710
3619820100010012,3619820100010014,355
3619820100010012,3619820100010015,365
3619820100010012,3619820100010016,575
3619820100010012,3619820100010017,1310
3619820100010012,3619820100010018,135
3619820100010012,3619820100010019,595
3619820100010012,3619820100010020,155
3619820100010012,3619820100010022,120
3619820100010012,3619820100010024,195
3619820100010013,3619820100001008,110
3619820100010013,3619820100001010,210
3619820100010013,3619820100009019,130
3619820100010013,3619820100009020,125
3619820100010013,3619820100009023,145
3619820100010013,3619820100009027,265
3619820100010013,3619820100009028,220
3619820100010013,3619820100009029,205
3619820100010013,3619820100009030,195
3619820100010013,3619820100009031,205
3619820100010013,3619820100009035,210
3619820100010013,3619820100010001,170
3619820100010013,3619820100010002,205
3619820100010013,3619820100010003,855
3619820100010013,3619820100010004,135
3619820100010013,3619820100010005,205
3619820100010013,3619820100010006,415
3619820100010013,3619820100010007,125
3619820100010013,3619820100010008,450
3619820100010013,3619820100010009,190
3619820100010013,3619820100010012,305
3619820100010013,3619820100010013,1650
3619820100010013,3619820100010014,225
3619820100010013,3619820100010015,105
3619820100010013,3619820100010016,215
3619820100010013,3619820100010017,275
3619820100010013,3619820100010019,355
3619820100010014,3619820100001001,240
3619820100010014,3619820100001002,105
3619820100010014,3619820100001007,130
3619820100010014,3619820100001010,480
3619820100010014,3619820100003006,145
3619820100010014,3619820100003031,175
3619820100010014,3619820100009003,365
3619820100010014,3619820100009019,145
3619820100010014,3619820100009020,610
3619820100010014,3619820100009022,240
3619820100010014,3619820100009024,405
3619820100010014,3619820100009025,405
3619820100010014,3619820100009027,335
3619820100010014,3619820100009028,555
3619820100010014,3619820100009029,445
3619820100010014,3619820100009030,190
3619820100010014,3619820100009031,220
3619820100010014,3619820100009032,155
3619820100010014,3619820100009034,110
3619820100010014,3619820100009036,170
3619820100010014,3619820100010001,305
3619820100010014,3619820100010002,125
3619820100010014,3619820100010003,1390
3619820100010014,3619820100010004,165
3619820100010014,3619820100010006,350
3619820100010014,3619820100010008,535
3619820100010014,3619820100010009,260
3619820100010014,3619820100010011,125
3619820100010014,3619820100010012,325
3619820100010014,3619820100010013,1595
3619820100010014,3619820100010014,4700
3619820100010014,3619820100010015,910
3619820100010014,3619820100010016,815
3619820100010014,3619820100010017,850
3619820100010014,3619820100010019,235
3619820100010014,3619820100010020,150
3619820100010014,3619820100010024,255
3619820100010015,3619820100001001,260
3619820100010015,3619820100001007,105
3619820100010015,3619820100001008,130
3619820100010015,3619820100001010,335
3619820100010015,3619820100001011,145
3619820100010015,3619820100003025,130
3619820100010015,3619820100003031,170
3619820100010015,3619820100009003,245
3619820100010015,3619820100009004,130
3619820100010015,3619820100009007,145
3619820100010015,3619820100009010,105
3619820100010015,3619820100009013,190
3619820100010015,3619820100009016,105
3619820100010015,3619820100009017,105
3619820100010015,3619820100009020,340
3619820100010015,3619820100009022,255
3619820100010015,3619820100009024,155
3619820100010015,3619820100009025,135
3619820100010015,3619820100009027,145
3619820100010015,3619820100009028,315
3619820100010015,3619820100009029,245
3619820100010015,3619820100009030,220
3619820100010015,3619820100009031,280
3619820100010015,3619820100009033,165
3619820100010015,3619820100009035,105
3619820100010015,3619820100010001,200
3619820100010015,3619820100010002,220
3619820100010015,3619820100010003,1070
3619820100010015,3619820100010006,300
3619820100010015,3619820100010008,430
3619820100010015,3619820100010009,335
3619820100010015,3619820100010012,390
3619820100010015,3619820100010013,1150
3619820100010015,3619820100010014,910
3619820100010015,3619820100010015,3110
3619820100010015,3619820100010016,775
3619820100010015,3619820100010017,805
3619820100010015,3619820100010018,165
3619820100010015,3619820100010019,415
3619820100010016,3619820100001001,415
3619820100010016,3619820100001002,200
3619820100010016,3619820100001008,290
3619820100010016,3619820100001010,785
3619820100010016,3619820100001011,255
3619820100010016,3619820100002011,165
3619820100010016,3619820100003001,155
3619820100010016,3619820100003025,185
3619820100010016,3619820100003031,195
3619820100010016,3619820100009003,235
3619820100010016,3619820100009011,145
3619820100010016,3619820100009016,105
3619820100010016,3619820100009019,140
3619820100010016,3619820100009020,490
3619820100010016,3619820100009022,275
3619820100010016,3619820100009023,185
3619820100010016,3619820100009024,180
3619820100010016,3619820100009025,215
3619820100010016,3619820100009027,235
3619820100010016,3619820100009028,500
3619820100010016,3619820100009029,380
3619820100010016,3619820100009030,210
3619820100010016,3619820100009031,490
3619820100010016,3619820100009032,265
3619820100010016,3619820100009035,115
3619820100010016,3619820100009036,105
3619820100010016,3619820100009037,160
3619820100010016,3619820100009040,215
3619820100010016,3619820100010001,335
3619820100010016,3619820100010002,235
3619820100010016,3619820100010003,1585
3619820100010016,3619820100010004,140
3619820100010016,3619820100010005,165
3619820100010016,3619820100010006,475
3619820100010016,3619820100010007,280
3619820100010016,3619820100010008,665
3619820100010016,3619820100010009,455
3619820100010016,3619820100010011,150
3619820100010016,3619820100010012,900
3619820100010016,3619820100010013,1460
3619820100010016,3619820100010014,760
3619820100010016,3619820100010015,1065
3619820100010016,3619820100010016,4235
3619820100010016,3619820100010017,1810
3619820100010016,3619820100010018,145
3619820100010016,3619820100010019,815
3619820100010016,3619820100010020,180
3619820100010016,3619820100010022,145
3619820100010016,3619820100010023,155
3619820100010016,3619820100010024,305
3619820100010017,3619820100001001,460
3619820100010017,3619820100001006,130
3619820100010017,3619820100001007,185
3619820100010017,3619820100001008,165
3619820100010017,3619820100001009,115
3619820100010017,3619820100001010,535
3619820100010017,3619820100001011,170
3619820100010017,3619820100002011,175
3619820100010017,3619820100002014,105
3619820100010017,3619820100003001,165
3619820100010017,3619820100003025,185
3619820100010017,3619820100003031,105
3619820100010017,3619820100009003,120
3619820100010017,3619820100009016,120
3619820100010017,3619820100009020,355
3619820100010017,3619820100009022,105
3619820100010017,3619820100009023,105
3619820100010017,3619820100009024,140
3619820100010017,3619820100009027,165
3619820100010017,3619820100009028,290
3619820100010017,3619820100009029,195
3619820100010017,3619820100009030,235
3619820100010017,3619820100009031,465
3619820100010017,3619820100009032,250
3619820100010017,3619820100009034,145
3619820100010017,3619820100009036,180
3619820100010017,3619820100009037,135
3619820100010017,3619820100009038,135
3619820100010017,3619820100010001,345
3619820100010017,3619820100010002,360
3619820100010017,3619820100010003,1565
3619820100010017,3619820100010004,175
3619820100010017,3619820100010005,165
3619820100010017,3619820100010006,800
3619820100010017,3619820100010007,300
3619820100010017,3619820100010008,1790
3619820100010017,3619820100010009,1340
3619820100010017,3619820100010011,280
3619820100010017,3619820100010012,945
3619820100010017,3619820100010013,980
3619820100010017,3619820100010014,505
3619820100010017,3619820100010015,540
3619820100010017,3619820100010016,1315
3619820100010017,3619820100010017,8535
3619820100010017,3619820100010018,755
3619820100010017,3619820100010019,1025
3619820100010017,3619820100010020,390
3619820100010017,3619820100010021,195
3619820100010017,3619820100010022,280
3619820100010017,3619820100010023,120
3619820100010017,3619820100010024,375
3619820100010017,3619820100010025,190
3619820100010017,3619820100010026,160
3619820100010018,3619820100001001,190
3619820100010018,3619820100001009,105
3619820100010018,3619820100001010,365
3619820100010018,3619820100001011,125
3619820100010018,3619820100009020,185
3619820100010018,3619820100009022,105
3619820100010018,3619820100009028,135
3619820100010018,3619820100009029,160
3619820100010018,3619820100009030,115
3619820100010018,3619820100009031,175
3619820100010018,3619820100009035,155
3619820100010018,3619820100009036,120
3619820100010018,3619820100010002,245
3619820100010018,3619820100010003,1300
3619820100010018,3619820100010005,125
3619820100010018,3619820100010006,580
3619820100010018,3619820100010007,370
3619820100010018,3619820100010008,1245
3619820100010018,3619820100010009,580
3619820100010018,3619820100010011,395
3619820100010018,3619820100010012,330
3619820100010018,3619820100010013,415
3619820100010018,3619820100010014,300
3619820100010018,3619820100010015,165
3619820100010018,3619820100010016,345
3619820100010018,3619820100010017,1960
3619820100010018,3619820100010018,3200
3619820100010018,3619820100010019,970
3619820100010018,3619820100010020,435
3619820100010018,3619820100010021,165
3619820100010018,3619820100010022,135
3619820100010018,3619820100010024,145
3619820100010018,3619820100010025,210
3619820100010019,3619820100001001,255
3619820100010019,3619820100001002,170
3619820100010019,3619820100001010,290
3619820100010019,3619820100001011,170
3619820100010019,3619820100003001,150
3619820100010019,3619820100003025,105
3619820100010019,3619820100009003,150
3619820100010019,3619820100009018,105
3619820100010019,3619820100009020,185
3619820100010019,3619820100009024,115
3619820100010019,3619820100009027,180
3619820100010019,3619820100009028,215
3619820100010019,3619820100009029,200
3619820100010019,3619820100009030,220
3619820100010019,3619820100009031,255
3619820100010019,3619820100009032,155
3619820100010019,3619820100009036,140
3619820100010019,3619820100009037,110
3619820100010019,3619820100009040,160
3619820100010019,3619820100010001,170
3619820100010019,3619820100010002,225
3619820100010019,3619820100010003,1095
3619820100010019,3619820100010004,175
3619820100010019,3619820100010005,135
3619820100010019,3619820100010006,645
3619820100010019,3619820100010007,930
3619820100010019,3619820100010008,2085
3619820100010019,3619820100010009,820
3619820100010019,3619820100010011,375
3619820100010019,3619820100010012,335
3619820100010019,3619820100010013,520
3619820100010019,3619820100010014,320
3619820100010019,3619820100010015,160
3619820100010019,3619820100010016,200
3619820100010019,3619820100010017,905
3619820100010019,3619820100010018,460
3619820100010019,3619820100010019,5405
3619820100010019,3619820100010020,1020
3619820100010019,3619820100010021,1020
3619820100010019,3619820100010022,1385
3619820100010019,3619820100010023,685
3619820100010019,3619820100010024,600
3619820100010019,3619820100010025,415
3619820100010019,3619820100010026,310
3619820100010020,3619820100001001,165
3619820100010020,3619820100001008,105
3619820100010020,3619820100001010,300
3619820100010020,3619820100001011,130
3619820100010020,3619820100002011,105
3619820100010020,3619820100003025,115
3619820100010020,3619820100003031,115
3619820100010020,3619820100009016,140
3619820100010020,3619820100009020,210
3619820100010020,3619820100009028,210
3619820100010020,3619820100009029,175
3619820100010020,3619820100009030,105
3619820100010020,3619820100009031,170
3619820100010020,3619820100009036,145
3619820100010020,3619820100010001,190
3619820100010020,3619820100010002,140
3619820100010020,3619820100010003,800
3619820100010020,3619820100010005,140
3619820100010020,3619820100010006,290
3619820100010020,3619820100010007,365
3619820100010020,3619820100010008,900
3619820100010020,3619820100010009,570
3619820100010020,3619820100010011,120
3619820100010020,3619820100010012,295
3619820100010020,3619820100010013,355
3619820100010020,3619820100010015,145
3619820100010020,3619820100010016,215
3619820100010020,3619820100010017,1165
3619820100010020,3619820100010018,495
3619820100010020,3619820100010019,1850
3619820100010020,3619820100010020,3630
3619820100010020,3619820100010021,970
3619820100010020,3619820100010022,370
3619820100010020,3619820100010023,200
3619820100010020,3619820100010024,610
3619820100010020,3619820100010025,165
3619820100010020,3619820100010026,115
3619820100010021,3619820100001001,120
3619820100010021,3619820100001002,125
3619820100010021,3619820100001010,190
3619820100010021,3619820100009019,110
3619820100010021,3619820100009030,105
3619820100010021,3619820100009032,140
3619820100010021,3619820100010001,215
3619820100010021,3619820100010003,435
3619820100010021,3619820100010005,205
3619820100010021,3619820100010006,370
3619820100010021,3619820100010007,360
3619820100010021,3619820100010008,710
3619820100010021,3619820100010009,230
3619820100010021,3619820100010011,115
3619820100010021,3619820100010012,110
3619820100010021,3619820100010013,370
3619820100010021,3619820100010015,120
3619820100010021,3619820100010016,195
3619820100010021,3619820100010017,680
3619820100010021,3619820100010018,230
3619820100010021,3619820100010019,1880
3619820100010021,3619820100010020,925
3619820100010021,3619820100010021,3365
3619820100010021,3619820100010022,805
3619820100010021,3619820100010023,310
3619820100010021,3619820100010024,965
3619820100010021,3619820100010025,175
3619820100010021,3619820100010026,315
3619820100010022,3619820100001001,265
3619820100010022,3619820100001002,155
3619820100010022,3619820100001008,190
3619820100010022,3619820100001010,395
3619820100010022,3619820100003001,145
3619820100010022,3619820100009020,270
3619820100010022,3619820100009028,115
3619820100010022,3619820100009029,180
3619820100010022,3619820100009030,170
3619820100010022,3619820100009031,200
3619820100010022,3619820100009032,140
3619820100010022,3619820100009035,160
3619820100010022,3619820100009040,150
3619820100010022,3619820100010001,285
3619820100010022,3619820100010003,895
3619820100010022,3619820100010004,115
3619820100010022,3619820100010005,235
3619820100010022,3619820100010006,530
3619820100010022,3619820100010007,910
3619820100010022,3619820100010008,1760
3619820100010022,3619820100010009,570
3619820100010022,3619820100010011,325
3619820100010022,3619820100010012,305
3619820100010022,3619820100010013,475
3619820100010022,3619820100010014,180
3619820100010022,3619820100010015,190
3619820100010022,3619820100010016,130
3619820100010022,3619820100010017,610
3619820100010022,3619820100010018,200
3619820100010022,3619820100010019,2450
3619820100010022,3619820100010020,530
3619820100010022,3619820100010021,660
3619820100010022,3619820100010022,3700
3619820100010022,3619820100010023,1260
3619820100010022,3619820100010024,1340
3619820100010022,3619820100010025,620
3619820100010022,3619820100010026,530
3619820100010023,3619820100001001,175
3619820100010023,3619820100001002,220
3619820100010023,3619820100001008,125
3619820100010023,3619820100001010,315
3619820100010023,3619820100001011,125
3619820100010023,3619820100003001,225
3619820100010023,3619820100003025,120
3619820100010023,3619820100003031,145
3619820100010023,3619820100009020,180
3619820100010023,3619820100009022,115
3619820100010023,3619820100009028,265
3619820100010023,3619820100009029,260
3619820100010023,3619820100009030,190
3619820100010023,3619820100009031,330
3619820100010023,3619820100009035,160
3619820100010023,3619820100009036,115
3619820100010023,3619820100010001,250
3619820100010023,3619820100010002,345
3619820100010023,3619820100010003,1085
3619820100010023,3619820100010004,195
3619820100010023,3619820100010005,315
3619820100010023,3619820100010006,680
3619820100010023,3619820100010007,1395
3619820100010023,3619820100010008,1990
3619820100010023,3619820100010009,390
3619820100010023,3619820100010011,275
3619820100010023,3619820100010012,315
3619820100010023,3619820100010013,635
3619820100010023,3619820100010014,145
3619820100010023,3619820100010015,175
3619820100010023,3619820100010016,125
3619820100010023,3619820100010017,520
3619820100010023,3619820100010018,280
3619820100010023,3619820100010019,1900
3619820100010023,3619820100010020,260
3619820100010023,3619820100010021,560
3619820100010023,3619820100010022,1230
3619820100010023,3619820100010023,4555
3619820100010023,3619820100010024,3080
3619820100010023,3619820100010025,1405
3619820100010023,3619820100010026,945
3619820100010024,3619820100001001,110
3619820100010024,3619820100001002,145
3619820100010024,3619820100001010,260
3619820100010024,3619820100009020,280
3619820100010024,3619820100009029,125
3619820100010024,3619820100009031,170
3619820100010024,3619820100009035,110
3619820100010024,3619820100010001,150
3619820100010024,3619820100010003,540
3619820100010024,3619820100010006,305
3619820100010024,3619820100010007,760
3619820100010024,3619820100010008,675
3619820100010024,3619820100010009,245
3619820100010024,3619820100010013,125
3619820100010024,3619820100010016,115
3619820100010024,3619820100010017,245
3619820100010024,3619820100010019,535
3619820100010024,3619820100010020,165
3619820100010024,3619820100010021,280
3619820100010024,3619820100010022,250
3619820100010024,3619820100010023,580
3619820100010024,3619820100010024,6135
3619820100010024,3619820100010025,1040
3619820100010024,3619820100010026,370
3619820100010025,3619820100001001,200
3619820100010025,3619820100001008,130
3619820100010025,3619820100001010,340
3619820100010025,3619820100002011,155
3619820100010025,3619820100009003,190
3619820100010025,3619820100009020,140
3619820100010025,3619820100009029,125
3619820100010025,3619820100009030,140
3619820100010025,3619820100009031,130
3619820100010025,3619820100009032,110
3619820100010025,3619820100009036,110
3619820100010025,3619820100010001,205
3619820100010025,3619820100010003,735
3619820100010025,3619820100010004,150
3619820100010025,3619820100010005,125
3619820100010025,3619820100010006,445
3619820100010025,3619820100010007,1080
3619820100010025,3619820100010008,990
